office-name,official-title,,homepage-url,phone,email,PRECINCT,location name,address1,directions,city,state,zip,start time,end time,start_date,end_date
Todd County,Town Clerk,ocd-division/country:us/state:sd/county:todd,,(605) 842-3727,bdesersa@trippcounty.us,MISSION-N. ANTELOPE,St. Thomas Parish Hall,151 North Jefferson,,Mission,SD,,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Todd County,Town Clerk,ocd-division/country:us/state:sd/county:todd,,(605) 842-3727,bdesersa@trippcounty.us,BORDEAUX,Spring Creek School,233 Yellow Cloud Rd,,Spring Creek,SD,,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Todd County,Town Clerk,ocd-division/country:us/state:sd/county:todd,,(605) 842-3727,bdesersa@trippcounty.us,OKREEK,O’Kreek School,231 School St.,,O'Kreek,SD,,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Todd County,Town Clerk,ocd-division/country:us/state:sd/county:todd,,(605) 842-3727,bdesersa@trippcounty.us,PARMELEE,St. Agnes Hall,1st Street N,,Parmelee,SD,57566,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Todd County,Town Clerk,ocd-division/country:us/state:sd/county:todd,,(605) 842-3727,bdesersa@trippcounty.us,ROSEBUD,Clark Hall in Rosebud,2314 E. 1st St,,Rosebud,SD,,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Todd County,Town Clerk,ocd-division/country:us/state:sd/county:todd,,(605) 842-3727,bdesersa@trippcounty.us,S. ANTELOPE,St. Thomas Parish Hall,151 North Jefferson,,Mission,SD,,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Todd County,Town Clerk,ocd-division/country:us/state:sd/county:todd,,(605) 842-3727,bdesersa@trippcounty.us,SAINT FRANCIS,Digman Hall,350 Oak St,,St Francis,SD,57572,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,WITTEN CONSOLIDATED,Witten Community Hall,Main St. ,,Witten,SD,57584,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,CLEARFIELD CONSOLIDATED,Clearfield Hall Auxilary,29201 307th Ave,,Winner,SD,57580,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,COLOME CONSOLIDATED,Skatetown,312 Main St,,Colome,SD,57528,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,HAMILL CONSOLIDATED,Hamill Hall,D Street,,Hamill,SD,57534,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,IDEAL CONSOLIDATED,First Presbyterian,31204 266th St,,Ideal,SD,57541,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,LAKE CONSOLIDATED,Skatetown,312 Main St,,Colome,SD,57528,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,LAMRO CONSOLIDATED,4-H Center,815 W 12th Street,,Winner,SD,57580,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,SULLY CONSOLIDATED,,815 W 12th Street,,Winner,SD,57580,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,WINNER CONSOLIDATED-E 3RD,,815 W 12th Street,,Winner,SD,57580,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,WINNER CONSOLIDATED SE 1ST,,815 W 12th Street,,Winner,SD,57580,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,WINNER CONSOLIDATED-E 2ND,,815 W 12th Street,,Winner,SD,57580,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,WINNER CONSOLIDATED-W 2ND,,815 W 12th Street,,Winner,SD,57580,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Tripp County,Town Clerk,ocd-division/country:us/state:sd/county:tripp,,(605) 842-3727,bdesersa@trippcounty.us,WINNER CONSOLIDATED-W 3RD,,815 W 12th Street,,Winner,SD,57580,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Turner County,Turner County,ocd-division/country:us/state:sd/county:turner,,(605) 297-3153,turcoaud@iw.net,3,Chancellor City Hall,240 S 2nd St,,Chancellor,SD,57015,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Turner County,Turner County,ocd-division/country:us/state:sd/county:turner,,(605) 297-3153,turcoaud@iw.net,4,Spring Valley Lutheran Church, 28974 448th Ave,,Viborg,SD,57070,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Turner County,Turner County,ocd-division/country:us/state:sd/county:turner,,(605) 297-3153,turcoaud@iw.net,1,Marion Legion Hall,398 N Broadway Ave,,Marion,SD,57043,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Turner County,Turner County,ocd-division/country:us/state:sd/county:turner,,(605) 297-3153,turcoaud@iw.net,2,Courthouse ,400 South Main Street,Community Room,Parker,SD,57053,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Turner County,Turner County,ocd-division/country:us/state:sd/county:turner,,(605) 297-3153,turcoaud@iw.net,5,Hurley Fire Dept.,701 Burns Pl,,Hurley,SD,57036,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Turner County,Turner County,ocd-division/country:us/state:sd/county:turner,,(605) 297-3153,turcoaud@iw.net,7,Irene Community Building,120 S Clark Ave,,Irene,SD,57037,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Turner County,Turner County,ocd-division/country:us/state:sd/county:turner,,(605) 297-3153,turcoaud@iw.net,6,Viborg City Hall,110 N Main St,,Viborg,SD,57070,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Turner County,Turner County,ocd-division/country:us/state:sd/county:turner,,(605) 297-3153,turcoaud@iw.net,8,Good Shepherd Pascale Hall,411 Wisconsin Ave,,Centerville,SD,57014,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,3,Union County Courthouse,209 E Main St ,Suite 200,Elk Point ,SD,57025,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,1,Alcester City Hall,106 W 2nd St,,Alcester,SD,57001,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,2,Alcester City Hall,106 W 2nd St,,Alcester,SD,57001,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,8,Union County Courthouse,209 E Main St ,Suite 200,Elk Point ,SD,57025,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,4,"Big Springs Baptist Church
",30705 480th Ave,,Alcester,SD,57001,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,5,"Beresford Public Library
",115 So. 3rd St.,,Beresford,SD,57004,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,6,"Beresford Public Library
",115 So. 3rd St.,,Beresford,SD,57004,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,7,St. Peter’s Community Center,400 Main St,,Jefferson,SD,57038,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,9,St. Peter’s Community Center,400 Main St,,Jefferson,SD,57038,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,10,"North Sioux City Community
Center-Fire Hall
",200 Sodrac Dr.,,North Sioux City,SD,57049,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,11,"North Sioux City Community
Center-Fire Hall
",200 Sodrac Dr.,,North Sioux City,SD,57049,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,12,Blessed Teresa Catholic Church,995 Sioux Point Road,,North Sioux City,SD,57049,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Union County,Union County Auditor,ocd-division/country:us/state:sd/county:union,,(605) 356-2101,ucauditor@iw.net,13,Holy Cross Lutheran Church,149 Bison Trail,,North Sioux City,SD,57049,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Walworth County,Walworth County Auditor,ocd-division/country:us/state:sd/county:walworth,,(605) 649-7878,rkrein@walworthco.org,1,Akaska Community Center ,109 Main Street ,,Akaska,SD,57472,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Walworth County,Walworth County Auditor,ocd-division/country:us/state:sd/county:walworth,,(605) 649-7878,rkrein@walworthco.org,10,Glenham Fire Hall ,121 Main Street,,Glenham,SD,57631,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Walworth County,Walworth County Auditor,ocd-division/country:us/state:sd/county:walworth,,(605) 649-7878,rkrein@walworthco.org,11,Hoven Airport ,14727 319th Avenue,,Hoven,SD,57450,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Walworth County,Walworth County Auditor,ocd-division/country:us/state:sd/county:walworth,,(605) 649-7878,rkrein@walworthco.org,2,Java Community Center 4,4116 Main Street,,Java,SD,57452,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Walworth County,Walworth County Auditor,ocd-division/country:us/state:sd/county:walworth,,(605) 649-7878,rkrein@walworthco.org,4,Scherr Howe Arena,212 Main Street,,Mobridge,SD,57601,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Walworth County,Walworth County Auditor,ocd-division/country:us/state:sd/county:walworth,,(605) 649-7878,rkrein@walworthco.org,5,Scherr Howe Arena,212 Main Street,,Mobridge,SD,57601,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Walworth County,Walworth County Auditor,ocd-division/country:us/state:sd/county:walworth,,(605) 649-7878,rkrein@walworthco.org,6,Scherr Howe Arena,212 Main Street,,Mobridge,SD,57601,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Walworth County,Walworth County Auditor,ocd-division/country:us/state:sd/county:walworth,,(605) 649-7878,rkrein@walworthco.org,7,Scherr Howe Arena,212 Main Street,,Mobridge,SD,57601,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Walworth County,Walworth County Auditor,ocd-division/country:us/state:sd/county:walworth,,(605) 649-7878,rkrein@walworthco.org,8,Scherr Howe Arena,212 Main Street,,Mobridge,SD,57601,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Walworth County,Walworth County Auditor,ocd-division/country:us/state:sd/county:walworth,,(605) 649-7878,rkrein@walworthco.org,3,Selby Senior Citizens Center ,3419 Main Street,,Selby,SD,57472,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Yankton County,Town Clerk,ocd-division/country:us/state:sd/county:yankton,,(605) 260-4436,patty@co.yankton.sd.us,VOTE CENTER,Gayville Community Center,404 Washington St,,Gayville,SD ,57031,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Yankton County,Town Clerk,ocd-division/country:us/state:sd/county:yankton,,(605) 260-4436,patty@co.yankton.sd.us,VOTE CENTER,Yankton City Hall,416 Walnut St,,Yankton,SD ,57078,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Yankton County,Town Clerk,ocd-division/country:us/state:sd/county:yankton,,(605) 260-4436,patty@co.yankton.sd.us,VOTE CENTER,Lewis and Clarke Recreational Area,43349 South Dakota Highway 52,,Yankton,SD ,57078,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Yankton County,Town Clerk,ocd-division/country:us/state:sd/county:yankton,,(605) 260-4436,patty@co.yankton.sd.us,VOTE CENTER,Mayfield Store,44398 SD Highway 46,,Irene,SD ,57037,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Yankton County,Town Clerk,ocd-division/country:us/state:sd/county:yankton,,(605) 260-4436,patty@co.yankton.sd.us,VOTE CENTER,National Field Archery Association,800 Archery Lane,,Yankton,SD ,57078,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Yankton County,Town Clerk,ocd-division/country:us/state:sd/county:yankton,,(605) 260-4436,patty@co.yankton.sd.us,VOTE CENTER,Lesterville Fire Hall,212 Main,,Lesterville,SD ,57040,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Ziebach County,Town Clerk,ocd-division/country:us/state:sd/county:ziebach,,(605) 365-5157,cindy.longbrake@state.sd.us,1,Bridger Community Center,,,Bridger,SD ,,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Ziebach County,Town Clerk,ocd-division/country:us/state:sd/county:ziebach,,(605) 365-5157,cindy.longbrake@state.sd.us,2,Cherry Creek Nutrition Center,,,Cherry Creek,SD ,,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Ziebach County,Town Clerk,ocd-division/country:us/state:sd/county:ziebach,,(605) 365-5157,cindy.longbrake@state.sd.us,3,Eagle Butte Upper Elementary School,Prairie Road,,Eagle Butte,SD ,57625,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Ziebach County,Town Clerk,ocd-division/country:us/state:sd/county:ziebach,,(605) 365-5157,cindy.longbrake@state.sd.us,4,Glad Valley Fire Hall,N Hwy 20,,Glad Valley,SD ,57644,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Ziebach County,Town Clerk,ocd-division/country:us/state:sd/county:ziebach,,(605) 365-5157,cindy.longbrake@state.sd.us,5,Harry's Community Hall,3rd St,,Dupree,SD ,57623,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Ziebach County,Town Clerk,ocd-division/country:us/state:sd/county:ziebach,,(605) 365-5157,cindy.longbrake@state.sd.us,6,Harry's Community Hall,3rd St,,Dupree,SD ,57623,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Ziebach County,Town Clerk,ocd-division/country:us/state:sd/county:ziebach,,(605) 365-5157,cindy.longbrake@state.sd.us,7,Red Scaffold Catholic Church,,,Red Scaffold,SD ,,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Ziebach County,Town Clerk,ocd-division/country:us/state:sd/county:ziebach,,(605) 365-5157,cindy.longbrake@state.sd.us,8,Harry's Community Hall,3rd St,,Dupree,SD ,57623,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,8,Summit Volunteer Fire Department,Main Street,,Summit,SD,57266,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,5,Peever Lutheran Church,113 3rd St S,,Peever,SD,57257,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,7,Rosholt Community Center,19 E MAIN ST,,ROSHOLT,SD,57260,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,4,Ortley Senior Citizens,106 N Main St,,Ortley,SD,57256,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,6,Rosholt Community Center,19 E MAIN ST,,ROSHOLT,SD,57260,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,1,Claire City Comm Hall,255 Feeney Avenue,,Claire City,SD,57224,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,3,New Effington Community Center,303 MAIN ST,,New Effington,SD,57255,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,9,Wilmot Community Home,516 Main Street,,Wilmot,SD,57279,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,2,Corona Community Center,14 Main Street,,Corona,SD,57227,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,10,4-H Building,11905 BIA Hwy 700,,Sisseton,SD,57262,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,11,St. Catherine's Hall,614 Main Street,,Sisseton,SD,57262,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,12,St. Catherine's Hall,614 Main Street,,Sisseton,SD,57262,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,13,St. Catherine's Hall,614 Main Street,,Sisseton,SD,57262,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Roberts County,Auditor,ocd-division/country:us/state:sd/county:roberts,,(605) 698-7336,dawn.sattler@state.sd.us,14,St. Catherine's Hall,614 Main Street,,Sisseton,SD,57262,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Clay County,Town Clerk,ocd-division/country:us/state:sd/county:clay,,(605) 677-7120,carri.crum@claycountysd.org,C1,National Guard Armory,603 Princeton St.,,Vermillion,SD,57069,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Clay County,Town Clerk,ocd-division/country:us/state:sd/county:clay,,(605) 677-7120,carri.crum@claycountysd.org,C2,National Guard Armory,603 Princeton St.,,Vermillion,SD,57069,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Clay County,Town Clerk,ocd-division/country:us/state:sd/county:clay,,(605) 677-7120,carri.crum@claycountysd.org,W1,National Guard Armory,603 Princeton St.,,Vermillion,SD,57069,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Clay County,Town Clerk,ocd-division/country:us/state:sd/county:clay,,(605) 677-7120,carri.crum@claycountysd.org,W2,National Guard Armory,603 Princeton St.,,Vermillion,SD,57069,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Clay County,Town Clerk,ocd-division/country:us/state:sd/county:clay,,(605) 677-7120,carri.crum@claycountysd.org,1,SESD Experimental Farm,29974 Unvercity Rd,, Beresford,SD,29974,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Clay County,Town Clerk,ocd-division/country:us/state:sd/county:clay,,(605) 677-7120,carri.crum@claycountysd.org,2,Senior Citizens Center,119 Ohio St,,Wakonda,SD,57073,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Clay County,Town Clerk,ocd-division/country:us/state:sd/county:clay,,(605) 677-7120,carri.crum@claycountysd.org,3,4-H Center/Fairgrounds,515 High St,,Vermillion,SD,57069,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
Clay County,Town Clerk,ocd-division/country:us/state:sd/county:clay,,(605) 677-7120,carri.crum@claycountysd.org,S1,National Guard Armory,603 Princeton St.,,Vermillion,SD,57069,07:00:00 - 06:00,19:00:00 - 06:00,11-08-16,11-08-16
