office-name,official-title,types,ocd-division,division-description,homepage-url,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appt,notes,notes for hand collection
Greenbush Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:greenbush,Greenbush Town ME,,(207) 826-2050,,132 Military Rd,Greenbush,ME,4418,12:00:00 - 04:00,18:30:00 - 04:00,10/20/16,10/20/16,,,
Greenbush Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:greenbush,Greenbush Town ME,,(207) 826-2050,,132 Military Rd,Greenbush,ME,4418,08:30:00 - 04:00,16:30:00 - 04:00,10/21/16,10/21/16,,,
Greenbush Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:greenbush,Greenbush Town ME,,(207) 826-2050,,132 Military Rd,Greenbush,ME,4418,12:00:00 - 04:00,18:30:00 - 04:00,10/24/16,10/24/16,,,
Greenbush Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:greenbush,Greenbush Town ME,,(207) 826-2050,,132 Military Rd,Greenbush,ME,4418,08:30:00 - 04:00,16:30:00 - 04:00,10/25/16,10/26/16,,,
Greenbush Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:greenbush,Greenbush Town ME,,(207) 826-2050,,132 Military Rd,Greenbush,ME,4418,12:00:00 - 04:00,18:30:00 - 04:00,10/27/16,10/27/16,,,
Greenbush Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:greenbush,Greenbush Town ME,,(207) 826-2050,,132 Military Rd,Greenbush,ME,4418,08:30:00 - 04:00,16:30:00 - 04:00,10/28/16,10/28/16,,,
Greenbush Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:greenbush,Greenbush Town ME,,(207) 826-2050,,132 Military Rd,Greenbush,ME,4418,12:00:00 - 04:00,18:30:00 - 04:00,10/31/16,10/31/16,,,
Greenbush Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:greenbush,Greenbush Town ME,,(207) 826-2050,,132 Military Rd,Greenbush,ME,4418,08:30:00 - 04:00,16:30:00 - 04:00,11/1/16,11/2/16,,,
Greenbush Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:greenbush,Greenbush Town ME,,(207) 826-2050,,132 Military Rd,Greenbush,ME,4418,12:00:00 - 04:00,18:30:00 - 04:00,11/3/16,11/3/16,,,
Industry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:industry,Industry Town ME,,(207) 778-5050,,1033 Industry Road,Industry,ME,4938,13:00:00 - 04:00,18:00:00 - 04:00,10/11/16,10/11/16,,Oct 11 - Nov 3 T/TH 1-6 pm,
Industry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:industry,Industry Town ME,,(207) 778-5050,,1033 Industry Road,Industry,ME,4938,13:00:00 - 04:00,18:00:00 - 04:00,10/13/16,10/13/16,,,
Industry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:industry,Industry Town ME,,(207) 778-5050,,1033 Industry Road,Industry,ME,4938,13:00:00 - 04:00,18:00:00 - 04:00,10/18/16,10/18/16,,,
Industry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:industry,Industry Town ME,,(207) 778-5050,,1033 Industry Road,Industry,ME,4938,13:00:00 - 04:00,18:00:00 - 04:00,10/20/16,10/20/16,,,
Industry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:industry,Industry Town ME,,(207) 778-5050,,1033 Industry Road,Industry,ME,4938,13:00:00 - 04:00,18:00:00 - 04:00,10/25/16,10/25/16,,,
Industry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:industry,Industry Town ME,,(207) 778-5050,,1033 Industry Road,Industry,ME,4938,13:00:00 - 04:00,18:00:00 - 04:00,10/27/16,10/27/16,,,
Industry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:industry,Industry Town ME,,(207) 778-5050,,1033 Industry Road,Industry,ME,4938,13:00:00 - 04:00,18:00:00 - 04:00,11/1/16,11/1/16,,,
Industry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:industry,Industry Town ME,,(207) 778-5050,,1033 Industry Road,Industry,ME,4938,13:00:00 - 04:00,18:00:00 - 04:00,11/3/16,11/3/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,08:30:00 - 04:00,16:30:00 - 04:00,10/11/16,10/11/16,,"Oct 11 - Nov 3, M/T/TH/F 8:30-4:30, w 10-4:30",
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,10:00:00 - 04:00,16:30:00 - 04:00,10/12/16,10/12/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,08:30:00 - 04:00,16:30:00 - 04:00,10/13/16,10/14/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,08:30:00 - 04:00,16:30:00 - 04:00,10/17/16,10/18/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,10:00:00 - 04:00,16:30:00 - 04:00,10/19/16,10/19/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,08:30:00 - 04:00,16:30:00 - 04:00,10/20/16,10/21/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,08:30:00 - 04:00,16:30:00 - 04:00,10/24/16,10/25/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,10:00:00 - 04:00,16:30:00 - 04:00,10/26/16,10/26/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,08:30:00 - 04:00,16:30:00 - 04:00,10/27/16,10/28/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,08:30:00 - 04:00,16:30:00 - 04:00,10/31/16,11/1/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,10:00:00 - 04:00,16:30:00 - 04:00,11/2/16,11/2/16,,,
Islesboro Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:islesboro,Islesboro Town ME,,(207) 734-2253,,150 Main Road,Islesboro,ME,4848,08:30:00 - 04:00,16:30:00 - 04:00,11/3/16,11/3/16,,,
Limerick Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:limerick,Limerick Town ME,,(207) 793-2166,,55 Washington St,Limerick,ME,4048,09:00:00 - 04:00,12:00:00 - 04:00,10/11/16,10/14/16,,"Oct 11 - Nov 3 M-F 9-12, 1-1:45",
Limerick Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:limerick,Limerick Town ME,,(207) 793-2166,,55 Washington St,Limerick,ME,4048,13:00:00 - 04:00,13:45:00 - 04:00,10/11/16,10/14/16,,,
Limerick Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:limerick,Limerick Town ME,,(207) 793-2166,,55 Washington St,Limerick,ME,4048,09:00:00 - 04:00,12:00:00 - 04:00,10/17/16,10/21/16,,,
Limerick Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:limerick,Limerick Town ME,,(207) 793-2166,,55 Washington St,Limerick,ME,4048,13:00:00 - 04:00,13:45:00 - 04:00,10/17/16,10/21/16,,,
Limerick Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:limerick,Limerick Town ME,,(207) 793-2166,,55 Washington St,Limerick,ME,4048,09:00:00 - 04:00,12:00:00 - 04:00,10/24/16,10/28/16,,,
Limerick Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:limerick,Limerick Town ME,,(207) 793-2166,,55 Washington St,Limerick,ME,4048,13:00:00 - 04:00,13:45:00 - 04:00,10/24/16,10/28/16,,,
Limerick Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:limerick,Limerick Town ME,,(207) 793-2166,,55 Washington St,Limerick,ME,4048,09:00:00 - 04:00,12:00:00 - 04:00,10/31/16,11/3/16,,,
Limerick Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:limerick,Limerick Town ME,,(207) 793-2166,,55 Washington St,Limerick,ME,4048,13:00:00 - 04:00,13:45:00 - 04:00,10/31/16,11/3/16,,,
Penobscot Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:penobscot,Penobscot Town ME,,(207) 817-7351,,"12 Wabanaki Way, Community Building",Penobscot Nation,ME,4468,08:00:00 - 04:00,16:30:00 - 04:00,10/11/16,10/14/16,,"Oct 11 - Nov 3, 8-4:30 M-F",
Penobscot Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:penobscot,Penobscot Town ME,,(207) 817-7351,,"12 Wabanaki Way, Community Building",Penobscot Nation,ME,4468,08:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,,,
Penobscot Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:penobscot,Penobscot Town ME,,(207) 817-7351,,"12 Wabanaki Way, Community Building",Penobscot Nation,ME,4468,08:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,,,
Penobscot Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:penobscot,Penobscot Town ME,,(207) 817-7351,,"12 Wabanaki Way, Community Building",Penobscot Nation,ME,4468,08:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/3/16,,,
Sandy River Plantation,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sandy_river,Sandy River Plantation ME,,(207) 543-7305,,419 Main Street,St. Agatha,ME,4772,08:00:00 - 04:00,16:30:00 - 04:00,10/11/16,10/14/16,,"Oct 11 -Nov 3, M-F 8-4:30",please check me
Sandy River Plantation,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sandy_river,Sandy River Plantation ME,,(207) 543-7305,,419 Main Street,St. Agatha,ME,4772,08:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,,,please check me
Sandy River Plantation,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sandy_river,Sandy River Plantation ME,,(207) 543-7305,,419 Main Street,St. Agatha,ME,4772,08:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,,,please check me
Sandy River Plantation,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sandy_river,Sandy River Plantation ME,,(207) 543-7305,,419 Main Street,St. Agatha,ME,4772,08:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/3/16,,,please check me
Surry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:surry,Surry Town ME,,(207) 667-5912,,741 North Bend Rd,Surry,ME,4684,07:30:00 - 04:00,16:00:00 - 04:00,10/11/16,10/14/16,,Oct 11 - Nov 3 T-F 7:30-4 pm,
Surry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:surry,Surry Town ME,,(207) 667-5912,,741 North Bend Rd,Surry,ME,4684,07:30:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,,,
Surry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:surry,Surry Town ME,,(207) 667-5912,,741 North Bend Rd,Surry,ME,4684,07:30:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,,,
Surry Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:surry,Surry Town ME,,(207) 667-5912,,741 North Bend Rd,Surry,ME,4684,07:30:00 - 04:00,16:00:00 - 04:00,10/31/16,11/3/16,,,
Coplin Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:coplin,Coplin Plantation ME,,(207) 246-5141,,5 Currie Street,Coplin Plantation,ME,4982,13:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/11/16,,"Oct 11 - Nov 3, T 1-4, TH 3-6pm",
Coplin Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:coplin,Coplin Plantation ME,,(207) 246-5141,,5 Currie Street,Coplin Plantation,ME,4982,15:00:00 - 04:00,18:00:00 - 04:00,10/13/16,10/13/16,,,
Coplin Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:coplin,Coplin Plantation ME,,(207) 246-5141,,5 Currie Street,Coplin Plantation,ME,4982,13:00:00 - 04:00,16:00:00 - 04:00,10/18/16,10/18/16,,,
Coplin Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:coplin,Coplin Plantation ME,,(207) 246-5141,,5 Currie Street,Coplin Plantation,ME,4982,15:00:00 - 04:00,18:00:00 - 04:00,10/20/16,10/20/16,,,
Coplin Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:coplin,Coplin Plantation ME,,(207) 246-5141,,5 Currie Street,Coplin Plantation,ME,4982,13:00:00 - 04:00,16:00:00 - 04:00,10/25/16,10/25/16,,,
Coplin Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:coplin,Coplin Plantation ME,,(207) 246-5141,,5 Currie Street,Coplin Plantation,ME,4982,15:00:00 - 04:00,18:00:00 - 04:00,10/27/16,10/27/16,,,
Coplin Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:coplin,Coplin Plantation ME,,(207) 246-5141,,5 Currie Street,Coplin Plantation,ME,4982,13:00:00 - 04:00,16:00:00 - 04:00,11/1/16,11/1/16,,,
Coplin Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:coplin,Coplin Plantation ME,,(207) 246-5141,,5 Currie Street,Coplin Plantation,ME,4982,15:00:00 - 04:00,18:00:00 - 04:00,11/3/16,11/3/16,,,
Grand Isle Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:grand_isle,Grand Isle Town ME,,(207) 895-3420,,366 Main Street,Grand Isle,ME,4746,08:00:00 - 04:00,12:00:00 - 04:00,10/11/16,10/14/16,,Oct 11 - Nov 3 M-F 8-12 & 1-4:30.,
Grand Isle Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:grand_isle,Grand Isle Town ME,,(207) 895-3420,,366 Main Street,Grand Isle,ME,4746,13:00:00 - 04:00,16:30:00 - 04:00,10/11/16,10/14/16,,,
Grand Isle Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:grand_isle,Grand Isle Town ME,,(207) 895-3420,,366 Main Street,Grand Isle,ME,4746,08:00:00 - 04:00,12:00:00 - 04:00,10/17/16,10/21/16,,,
Grand Isle Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:grand_isle,Grand Isle Town ME,,(207) 895-3420,,366 Main Street,Grand Isle,ME,4746,13:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,,,
Grand Isle Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:grand_isle,Grand Isle Town ME,,(207) 895-3420,,366 Main Street,Grand Isle,ME,4746,08:00:00 - 04:00,12:00:00 - 04:00,10/24/16,10/28/16,,,
Grand Isle Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:grand_isle,Grand Isle Town ME,,(207) 895-3420,,366 Main Street,Grand Isle,ME,4746,13:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,,,
Grand Isle Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:grand_isle,Grand Isle Town ME,,(207) 895-3420,,366 Main Street,Grand Isle,ME,4746,08:00:00 - 04:00,12:00:00 - 04:00,10/31/16,11/3/16,,,
Grand Isle Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:grand_isle,Grand Isle Town ME,,(207) 895-3420,,366 Main Street,Grand Isle,ME,4746,13:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/3/16,,,
Hammond Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hammond,Hammond Town ME,,(207) 532-1104,,13 Burnt Brow Road,Hammond,ME,4730,14:00:00 - 04:00,18:00:00 - 04:00,10/13/16,10/13/16,,Oct 11 - Nov 3 Thursday 2-6,
Hammond Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hammond,Hammond Town ME,,(207) 532-1104,,13 Burnt Brow Road,Hammond,ME,4730,14:00:00 - 04:00,18:00:00 - 04:00,10/20/16,10/20/16,,,
Hammond Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hammond,Hammond Town ME,,(207) 532-1104,,13 Burnt Brow Road,Hammond,ME,4730,14:00:00 - 04:00,18:00:00 - 04:00,10/27/16,10/27/16,,,
Hammond Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hammond,Hammond Town ME,,(207) 532-1104,,13 Burnt Brow Road,Hammond,ME,4730,14:00:00 - 04:00,18:00:00 - 04:00,11/3/16,11/3/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,08:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/11/16,,"Oct 11 - Nov 3, M/T 8-4, W 11-7, TH 7-1pm",
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,11:00:00 - 04:00,19:00:00 - 04:00,10/12/16,10/12/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,07:00:00 - 04:00,13:00:00 - 04:00,10/13/16,10/13/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/18/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,11:00:00 - 04:00,19:00:00 - 04:00,10/19/16,10/19/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,07:00:00 - 04:00,13:00:00 - 04:00,10/20/16,10/20/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/25/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,11:00:00 - 04:00,19:00:00 - 04:00,10/26/16,10/26/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,07:00:00 - 04:00,13:00:00 - 04:00,10/27/16,10/27/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/1/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,11:00:00 - 04:00,19:00:00 - 04:00,11/2/16,11/2/16,,,
Hudson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:hudson,Hudson Town ME,,(207) 327-1284,,2334 Hudson Rd,Hudson,ME,4449,07:00:00 - 04:00,13:00:00 - 04:00,11/3/16,11/3/16,,,
Linneus Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:linneus,Linneus Town ME,,(207) 532-6182,,1185 Hodgdon Mills Rd,Linneus,ME,4730,08:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/14/16,,"Oct 11 - Nov 3, M-F 8-4pm",
Linneus Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:linneus,Linneus Town ME,,(207) 532-6182,,1185 Hodgdon Mills Rd,Linneus,ME,4730,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,,,
Linneus Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:linneus,Linneus Town ME,,(207) 532-6182,,1185 Hodgdon Mills Rd,Linneus,ME,4730,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,,,
Linneus Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:linneus,Linneus Town ME,,(207) 532-6182,,1185 Hodgdon Mills Rd,Linneus,ME,4730,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/3/16,,,
