office-name,ocd-division,homepage-url,phone,email,DIRECTIONS,name,address1,address2,city,state,zip,start_time,end_time,start_date,end_date,is_subject_to_change,notes
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,VETERANS MEMORIAL HIGH SCHOOL,3750 Cimarron Blvd.,,Corpus Christi,TX,78414,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,VETERANS MEMORIAL HIGH SCHOOL,3750 Cimarron Blvd.,,Corpus Christi,TX,78414,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,VETERANS MEMORIAL HIGH SCHOOL,3750 Cimarron Blvd.,,Corpus Christi,TX,78414,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,WEST OSO ISD,5050 Rockford Dr.,,Corpus Christi,TX,78416,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,WEST OSO ISD,5050 Rockford Dr.,,Corpus Christi,TX,78416,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,WEST OSO ISD,5050 Rockford Dr.,,Corpus Christi,TX,78416,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,CORPUS CHRISTI ARMY DEPOT,308 Crecy Street,,Corpus Christi,TX,78419,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-25-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,CORPUS CHRISTI ARMY DEPOT,308 Crecy Street,,Corpus Christi,TX,78419,7:00:00 - 05:00,19:00:00 - 05:00,11-02-2016,11-03-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,TAMU-CC UNIVERSITY CENTER,"6300 Ocean Drive, Legacy Hall Room 124",,Corpus Christi,TX,78412,08:00:00 - 05:00,17:00:00 - 05:00,10-26-2016,10-27-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,TAMU-CC UNIVERSITY CENTER,"6300 Ocean Drive, Legacy Hall Room 124",,Corpus Christi,TX,78412,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-01-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,,"BANQUETE ISD, 4339 Fourth St",,Banquete,TX,78339,08:00:00 - 05:00,17:00:00 - 05:00,10-27-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,,"BANQUETE ISD, 4339 Fourth St",,Banquete,TX,78339,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-01-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DAVID BERLANGA COMMUNITY CENTER,1513 2nd St.,,Agua Dulce,TX,78330,08:00:00 - 05:00,17:00:00 - 05:00,10-28-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DAVID BERLANGA COMMUNITY CENTER,1513 2nd St.,,Agua Dulce,TX,78330,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DAVID BERLANGA COMMUNITY CENTER,1513 2nd St.,,Agua Dulce,TX,78330,7:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,,"London High School, 1306 FM 43",,Corpus Christi,TX,78415,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-01-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,Corpus Christi Christian Fellowship,6602 S Staples St. ,,Corpus Christi,TX,78413,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,Corpus Christi Christian Fellowship,6602 S Staples St. ,,Corpus Christi,TX,78413,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,Corpus Christi Christian Fellowship,6602 S Staples St. ,,Corpus Christi,TX,78413,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,Corpus Christi Christian Fellowship,6602 S Staples St. ,,Corpus Christi,TX,78413,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,TMISD (Administration Building) ,9768 LaBranch St. ,,Corpus Christi,TX,78410,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,TMISD (Administration Building) ,9768 LaBranch St. ,,Corpus Christi,TX,78410,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Reeves County,ocd-division/country:us/state:tx/county:reeves,http://www.reevescountytexas.net/,(432) 445-5467,dfclerk@yahoo.com,,Community Center,10 S. Oak,,Pecos,TX,79744,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,"Oct 24 - nov 4, M-F 8-5, at the community center 10 S. Oak. Pecos, Texas 79744",
Reeves County,ocd-division/country:us/state:tx/county:reeves,http://www.reevescountytexas.net/,(432) 445-5467,dfclerk@yahoo.com,,Community Center,10 S. Oak,,Pecos,TX,79744,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Shelby County,ocd-division/country:us/state:tx/county:shelby,http://www.co.shelby.tx.us/,(936) 598-6361,shelbycountyclerk@yahoo.com,,Shelby County Clerk,124 Austin St,,Center,TX,75935,7:00:00 - 05:00,19:00:00 - 05:00,10-24-2016,10-24-2016,"Oct 24 - Nov 4, 8 - 4:30 M-F, oct 24 7-7, oct 29 10-2 pm, oct 30 12 -4 pm, oct 31 7-7 pm -- 124 Austin St, Center, TX 75935",
Shelby County,ocd-division/country:us/state:tx/county:shelby,http://www.co.shelby.tx.us/,(936) 598-6361,shelbycountyclerk@yahoo.com,,Shelby County Clerk,124 Austin St,,Center,TX,75935,08:00:00 - 05:00,16:30:00 - 05:00,10-25-2016,10-28-2016,,
Shelby County,ocd-division/country:us/state:tx/county:shelby,http://www.co.shelby.tx.us/,(936) 598-6361,shelbycountyclerk@yahoo.com,,Shelby County Clerk,124 Austin St,,Center,TX,75935,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,,
Shelby County,ocd-division/country:us/state:tx/county:shelby,http://www.co.shelby.tx.us/,(936) 598-6361,shelbycountyclerk@yahoo.com,,Shelby County Clerk,124 Austin St,,Center,TX,75935,12:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Shelby County,ocd-division/country:us/state:tx/county:shelby,http://www.co.shelby.tx.us/,(936) 598-6361,shelbycountyclerk@yahoo.com,,Shelby County Clerk,124 Austin St,,Center,TX,75935,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Shelby County,ocd-division/country:us/state:tx/county:shelby,http://www.co.shelby.tx.us/,(936) 598-6361,shelbycountyclerk@yahoo.com,,Shelby County Clerk,124 Austin St,,Center,TX,75935,08:00:00 - 05:00,16:30:00 - 05:00,11-01-2016,11-04-2016,,
Terrell County,ocd-division/country:us/state:tx/county:terrell,http://www.co.terrell.tx.us/,(432) 345-2391,mallencdc222@yahoo.com,,,105 East Hackberry St.,,Sanderson,TX,79848,08:00:00 - 05:00,12:00:00 - 05:00,10-24-2016,10-28-2016,"Oct 24 - Nov 4, 8-5 pm, 12 -1 closed, M-F",
Terrell County,ocd-division/country:us/state:tx/county:terrell,http://www.co.terrell.tx.us/,(432) 345-2391,mallencdc222@yahoo.com,,,105 East Hackberry St.,,Sanderson,TX,79848,13:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Terrell County,ocd-division/country:us/state:tx/county:terrell,http://www.co.terrell.tx.us/,(432) 345-2391,mallencdc222@yahoo.com,,,105 East Hackberry St.,,Sanderson,TX,79848,08:00:00 - 05:00,12:00:00 - 05:00,10-31-2016,11-04-2016,,
Terrell County,ocd-division/country:us/state:tx/county:terrell,http://www.co.terrell.tx.us/,(432) 345-2391,mallencdc222@yahoo.com,,,105 East Hackberry St.,,Sanderson,TX,79848,13:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Terry County,ocd-division/country:us/state:tx/county:terry,http://www.co.terry.tx.us/default.aspx?Terry_County/Elections,(806) 637-3806,kvalentin@terrycounty.org,,,507 W. Main St,,Brownfield,TX,79316,08:30:00 - 05:00,19:00:00 - 05:00,10-24-2016,10-24-2016,,
Terry County,ocd-division/country:us/state:tx/county:terry,http://www.co.terry.tx.us/default.aspx?Terry_County/Elections,(806) 637-3806,kvalentin@terrycounty.org,,,507 W. Main St,,Brownfield,TX,79316,08:30:00 - 05:00,17:00:00 - 05:00,10-25-2016,10-28-2016,,
Terry County,ocd-division/country:us/state:tx/county:terry,http://www.co.terry.tx.us/default.aspx?Terry_County/Elections,(806) 637-3806,kvalentin@terrycounty.org,,,507 W. Main St,,Brownfield,TX,79316,08:00:00 - 05:00,13:00:00 - 05:00,10-29-2016,10-29-2016,,
Terry County,ocd-division/country:us/state:tx/county:terry,http://www.co.terry.tx.us/default.aspx?Terry_County/Elections,(806) 637-3806,kvalentin@terrycounty.org,,,507 W. Main St,,Brownfield,TX,79316,08:30:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Upshur County,ocd-division/country:us/state:tx/county:upshur,http://www.countyofupshur.com/Departments/elections.htm,(903) 680-8506,lorry.harle@countyofupshur.com,,UPSHUR COUNTY COURTHOUSE,100 W. Tyler St,,Gilmer,TX,75644,7:00:00 - 05:00,19:00:00 - 05:00,10-24-2016,10-28-2016,"Oct 24 - 28 7-7 pm, oct 29 9-2pm, oct 31 - nov 4 7-7pm",
Upshur County,ocd-division/country:us/state:tx/county:upshur,http://www.countyofupshur.com/Departments/elections.htm,(903) 680-8506,lorry.harle@countyofupshur.com,,UPSHUR COUNTY COURTHOUSE,100 W. Tyler St,,Gilmer,TX,75644,09:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,,
Upshur County,ocd-division/country:us/state:tx/county:upshur,http://www.countyofupshur.com/Departments/elections.htm,(903) 680-8506,lorry.harle@countyofupshur.com,,UPSHUR COUNTY COURTHOUSE,100 W. Tyler St,,Gilmer,TX,75644,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Willacy County,ocd-division/country:us/state:tx/county:willacy,http://www.co.willacy.tx.us/default.aspx?Willacy_County/Elections,(956) 689-2387,elections.administrator@co.wiilacy.tx.us,,Reber Memorial Public Library,193 N 4th st,,Raymondville,TX,78580,08:00:00 - 05:00,12:00:00 - 05:00,10-24-2016,10-28-2016,"Oct 24 - nov 4 8-5pm, closed 12 -1 pm, 193 N 4th st",
Willacy County,ocd-division/country:us/state:tx/county:willacy,http://www.co.willacy.tx.us/default.aspx?Willacy_County/Elections,(956) 689-2387,elections.administrator@co.wiilacy.tx.us,,Reber Memorial Public Library,193 N 4th st,,Raymondville,TX,78580,13:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Willacy County,ocd-division/country:us/state:tx/county:willacy,http://www.co.willacy.tx.us/default.aspx?Willacy_County/Elections,(956) 689-2387,elections.administrator@co.wiilacy.tx.us,,Reber Memorial Public Library,193 N 4th st,,Raymondville,TX,78580,08:00:00 - 05:00,12:00:00 - 05:00,10-31-2016,11-04-2016,,
Willacy County,ocd-division/country:us/state:tx/county:willacy,http://www.co.willacy.tx.us/default.aspx?Willacy_County/Elections,(956) 689-2387,elections.administrator@co.wiilacy.tx.us,,Reber Memorial Public Library,193 N 4th st,,Raymondville,TX,78580,13:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Wilson County,ocd-division/country:us/state:tx/county:wilson,http://www.co.wilson.tx.us/default.aspx?Wilson_County/Elections,(830) 393-7308,rpruski@wilsoncountytx.gov,,Wilson County Courhouse Annex #3,1103 4th St,,Floresville,TX,78114,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-26-2016,"Oct 24 - nov 4, 8-5 M-F, oct 27th 8-8pm, oct 29th 8-5 pm-- WILSon county courhouse annex #3 1103 4th St, 78114, AND lav. city hall, 102 e chihuahua, lavernia, 78121 Oct 28th and OCt 29th 8-5 pm AND oct 27th 200 carroll st, 78147 10-1 pm -- Oct 27th 700 W main st, stock.. 78160 4 -7pm",
Wilson County,ocd-division/country:us/state:tx/county:wilson,http://www.co.wilson.tx.us/default.aspx?Wilson_County/Elections,(830) 393-7308,rpruski@wilsoncountytx.gov,,Wilson County Courhouse Annex #3,1103 4th St,,Floresville,TX,78114,08:00:00 - 05:00,20:00:00 - 05:00,10-27-2016,10-27-2016,,
Wilson County,ocd-division/country:us/state:tx/county:wilson,http://www.co.wilson.tx.us/default.aspx?Wilson_County/Elections,(830) 393-7308,rpruski@wilsoncountytx.gov,,Wilson County Courhouse Annex #3,1103 4th St,,Floresville,TX,78114,08:00:00 - 05:00,17:00:00 - 05:00,10-28-2016,10-28-2016,,
Wilson County,ocd-division/country:us/state:tx/county:wilson,http://www.co.wilson.tx.us/default.aspx?Wilson_County/Elections,(830) 393-7308,rpruski@wilsoncountytx.gov,,Wilson County Courhouse Annex #3,1103 4th St,,Floresville,TX,78114,08:00:00 - 05:00,17:00:00 - 05:00,10-29-2016,10-29-2016,,
Wilson County,ocd-division/country:us/state:tx/county:wilson,http://www.co.wilson.tx.us/default.aspx?Wilson_County/Elections,(830) 393-7308,rpruski@wilsoncountytx.gov,,Wilson County Courhouse Annex #3,1103 4th St,,Floresville,TX,78114,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Wilson County,ocd-division/country:us/state:tx/county:wilson,http://www.co.wilson.tx.us/default.aspx?Wilson_County/Elections,(830) 393-7308,rpruski@wilsoncountytx.gov,,Lavernia City Hall,102 E Chihuahua St.,,Lavernia,TX,78121,08:00:00 - 05:00,17:00:00 - 05:00,10-28-2016,10-29-2016,,
Wilson County,ocd-division/country:us/state:tx/county:wilson,http://www.co.wilson.tx.us/default.aspx?Wilson_County/Elections,(830) 393-7308,rpruski@wilsoncountytx.gov,,,200 Carroll St,,Poth,TX,78147,10:00:00 - 05:00,13:00:00 - 05:00,10-27-2016,10-27-2016,,
Wilson County,ocd-division/country:us/state:tx/county:wilson,http://www.co.wilson.tx.us/default.aspx?Wilson_County/Elections,(830) 393-7308,rpruski@wilsoncountytx.gov,,,700 W Main St,,Stockdale,TX,78160,16:00:00 - 05:00,19:00:00 - 05:00,10-27-2016,10-27-2016,,
Titus County,ocd-division/country:us/state:tx/county:titus,http://www.co.titus.tx.us/,(903) 575-0902,kristen_randle@yahoo.com,,,"110 S. Madison St., Ste C",,Mt. Pleasant,TX,75455,7:00:00 - 05:00,19:00:00 - 05:00,10-24-2016,10-28-2016,"*WEEKEND HOURS NOT SET - CALL BACK IN A WEEK* LOCATION: 110 S. Madison // DATES: Oct 24-Nov 4, 7-7 M-F",
Titus County,ocd-division/country:us/state:tx/county:titus,http://www.co.titus.tx.us/,(903) 575-0902,kristen_randle@yahoo.com,,,"110 S. Madison St., Ste C",,Mt. Pleasant,TX,75455,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,138 W. 5th Street,,Rusk,TX,75785,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,138 W. 5th Street,,Rusk,TX,75785,09:00:00 - 05:00,15:00:00 - 05:00,10-29-2016,10-29-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,138 W. 5th Street,,Rusk,TX,75785,13:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,138 W. 5th Street,,Rusk,TX,75785,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,235 East San Antonio St,,Alto,TX,75925,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,235 East San Antonio St,,Alto,TX,75925,09:00:00 - 05:00,15:00:00 - 05:00,10-29-2016,10-29-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,235 East San Antonio St,,Alto,TX,75925,13:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,235 East San Antonio St,,Alto,TX,75925,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,502 S Jackson St,,Jacksonville,TX,75766,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,502 S Jackson St,,Jacksonville,TX,75766,09:00:00 - 05:00,15:00:00 - 05:00,10-29-2016,10-29-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,502 S Jackson St,,Jacksonville,TX,75766,13:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Cherokee County,ocd-division/country:us/state:tx/county:cherokee,http://www.co.cherokee.tx.us/ips/cms/othercountyoffices/elections.html,(903) 683-8409,voter@cocherokee.org,,,502 S Jackson St,,Jacksonville,TX,75766,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Dimmit County,ocd-division/country:us/state:tx/county:dimmit,http://www.dimmitcounty.org/,(830) 876-4209,mariozgarcia@dimmitcounty.org,,,103 N. 5th St.,,Carrizo Springs,TX,78834,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Dimmit County,ocd-division/country:us/state:tx/county:dimmit,http://www.dimmitcounty.org/,(830) 876-4209,mariozgarcia@dimmitcounty.org,,,103 N. 5th St.,,Carrizo Springs,TX,78834,10:00:00 - 05:00,15:00:00 - 05:00,10-30-2016,10-30-2016,,
Dimmit County,ocd-division/country:us/state:tx/county:dimmit,http://www.dimmitcounty.org/,(830) 876-4209,mariozgarcia@dimmitcounty.org,,,103 N. 5th St.,,Carrizo Springs,TX,78834,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Hale County,ocd-division/country:us/state:tx/county:hale,http://www.halecounty.org/index.php,(806) 291-5205,lkemp@halecounty.org,,,500 Broadway,,Plainview,TX,79072,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Hale County,ocd-division/country:us/state:tx/county:hale,http://www.halecounty.org/index.php,(806) 291-5205,lkemp@halecounty.org,,,500 Broadway,,Plainview,TX,79072,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Sutton County,ocd-division/country:us/state:tx/county:sutton,http://www.co.sutton.tx.us/default.aspx?Sutton_County/Elections,(325) 387-3815,clerk@suttoncounty.org,,,"300 E. Oak, Ste 3",,Sonora,TX,76950,08:30:00 - 05:00,16:30:00 - 05:00,10-24-2016,10-28-2016,,
