office_name,ocd_division,homepage_url,phone,email,directions,location_name,address1,address2,city,state,zip_code,start_time,end_time,start_date,end_date,index,address_line,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Robertson County,ocd-division/country:us/state:tx/county:robertson,http://www.co.robertson.tx.us/default.aspx?Robertson_County/Elections,(979) 828-5726,elections.dept@co.robertson.tx.us,,,309 N Market Street,,Hearne,TX,77859,08:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,2510,"309 N Market Street, Hearne, TX , 77859",08:00 AM-07:00 PM,,ho30225939,false,true,,,,poll56900640
Robertson County,ocd-division/country:us/state:tx/county:robertson,http://www.co.robertson.tx.us/default.aspx?Robertson_County/Elections,(979) 828-5726,elections.dept@co.robertson.tx.us,,,309 N Market Street,,Hearne,TX,77859,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,2511,"309 N Market Street, Hearne, TX , 77859",07:00 AM-07:00 PM,,ho30225939,false,true,,,,poll56900640
Robertson County,ocd-division/country:us/state:tx/county:robertson,http://www.co.robertson.tx.us/default.aspx?Robertson_County/Elections,(979) 828-5726,elections.dept@co.robertson.tx.us,,,113 Jack Street,,Bremond,TX,76629,08:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,2512,"113 Jack Street, Bremond, TX , 76629",08:00 AM-07:00 PM,,ho66812468,false,true,,,,poll92069232
Robertson County,ocd-division/country:us/state:tx/county:robertson,http://www.co.robertson.tx.us/default.aspx?Robertson_County/Elections,(979) 828-5726,elections.dept@co.robertson.tx.us,,,113 Jack Street,,Bremond,TX,76629,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,2513,"113 Jack Street, Bremond, TX , 76629",07:00 AM-07:00 PM,,ho66812468,false,true,,,,poll92069232
Robertson County,ocd-division/country:us/state:tx/county:robertson,http://www.co.robertson.tx.us/default.aspx?Robertson_County/Elections,(979) 828-5726,elections.dept@co.robertson.tx.us,,,700 Railroad Street,,Calvert,TX,77837,08:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,2514,"700 Railroad Street, Calvert, TX , 77837",08:00 AM-07:00 PM,,ho96994931,false,true,,,,poll4782974
Robertson County,ocd-division/country:us/state:tx/county:robertson,http://www.co.robertson.tx.us/default.aspx?Robertson_County/Elections,(979) 828-5726,elections.dept@co.robertson.tx.us,,,700 Railroad Street,,Calvert,TX,77837,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,2515,"700 Railroad Street, Calvert, TX , 77837",07:00 AM-07:00 PM,,ho96994931,false,true,,,,poll4782974
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,200 Laurence Dr,,Rockwall,TX,75032,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,2516,"200 Laurence Dr, Rockwall, TX , 75032",08:00 AM-05:00 PM,,ho26702607,false,true,,,,poll87450188
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,200 Laurence Dr,,Rockwall,TX,75032,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-02-2016,2517,"200 Laurence Dr, Rockwall, TX , 75032",08:00 AM-05:00 PM,,ho26702607,false,true,,,,poll87450188
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,200 Laurence Dr,,Rockwall,TX,75032,07:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-04-2016,2518,"200 Laurence Dr, Rockwall, TX , 75032",07:00 AM-07:00 PM,,ho26702607,false,true,,,,poll87450188
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,1215 E Yellowjacket Ln,,Rockwall,TX,75087,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,2519,"1215 E Yellowjacket Ln, Rockwall, TX , 75087",08:00 AM-05:00 PM,,ho65261115,false,true,,,,poll50627439
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,1215 E Yellowjacket Ln,,Rockwall,TX,75087,09:00:00 - 05:00,15:00:00 - 05:00,10-29-2016,10-29-2016,2520,"1215 E Yellowjacket Ln, Rockwall, TX , 75087",09:00 AM-03:00 PM,,ho65261115,false,true,,,,poll50627439
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,1215 E Yellowjacket Ln,,Rockwall,TX,75087,11:00:00 - 05:00,15:00:00 - 05:00,10-30-2016,10-30-2016,2521,"1215 E Yellowjacket Ln, Rockwall, TX , 75087",11:00 AM-03:00 PM,,ho65261115,false,true,,,,poll50627439
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,1215 E Yellowjacket Ln,,Rockwall,TX,75087,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-02-2016,2522,"1215 E Yellowjacket Ln, Rockwall, TX , 75087",08:00 AM-05:00 PM,,ho65261115,false,true,,,,poll50627439
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,1215 E Yellowjacket Ln,,Rockwall,TX,75087,07:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-04-2016,2523,"1215 E Yellowjacket Ln, Rockwall, TX , 75087",07:00 AM-07:00 PM,,ho65261115,false,true,,,,poll50627439
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,305 N Arch St,,Royse City,TX,75189,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,2524,"305 N Arch St, Royse City, TX , 75189",08:00 AM-05:00 PM,,ho66754154,false,true,,,,poll23940826
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,305 N Arch St,,Royse City,TX,75189,09:00:00 - 05:00,15:00:00 - 05:00,10-29-2016,10-29-2016,2525,"305 N Arch St, Royse City, TX , 75189",09:00 AM-03:00 PM,,ho66754154,false,true,,,,poll23940826
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,305 N Arch St,,Royse City,TX,75189,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-02-2016,2526,"305 N Arch St, Royse City, TX , 75189",08:00 AM-05:00 PM,,ho66754154,false,true,,,,poll23940826
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,305 N Arch St,,Royse City,TX,75189,07:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-04-2016,2527,"305 N Arch St, Royse City, TX , 75189",07:00 AM-07:00 PM,,ho66754154,false,true,,,,poll23940826
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,5701 Scenic Dr,,Rowlett,TX,75088,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,2528,"5701 Scenic Dr, Rowlett, TX , 75088",08:00 AM-05:00 PM,,ho37137208,false,true,,,,poll82090573
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,5701 Scenic Dr,,Rowlett,TX,75088,09:00:00 - 05:00,15:00:00 - 05:00,10-29-2016,10-29-2016,2529,"5701 Scenic Dr, Rowlett, TX , 75088",09:00 AM-03:00 PM,,ho37137208,false,true,,,,poll82090573
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,5701 Scenic Dr,,Rowlett,TX,75088,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-02-2016,2530,"5701 Scenic Dr, Rowlett, TX , 75088",08:00 AM-05:00 PM,,ho37137208,false,true,,,,poll82090573
Rockwall County,ocd-division/country:us/state:tx/county:rockwall,http://www.rockwallvotes.com/,(972) 204-6200,elections@rockwallcountytexas.com,,,5701 Scenic Dr,,Rowlett,TX,75088,07:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-04-2016,2531,"5701 Scenic Dr, Rowlett, TX , 75088",07:00 AM-07:00 PM,,ho37137208,false,true,,,,poll82090573
Runnels County,ocd-division/country:us/state:tx/county:runnels,http://www.co.runnels.tx.us/,(325) 365-2720,julia.miller@co.runnels.tx.us,,,600 Strong Ave,,Ballinger,TX,76821,08:30:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-24-2016,2532,"600 Strong Ave, Ballinger, TX , 76821",08:30 AM-05:00 PM,,ho89714759,false,true,,,,poll48315081
Runnels County,ocd-division/country:us/state:tx/county:runnels,http://www.co.runnels.tx.us/,(325) 365-2720,julia.miller@co.runnels.tx.us,,,600 Strong Ave,,Ballinger,TX,76821,07:00:00 - 05:00,19:00:00 - 05:00,10-25-2016,10-25-2016,2533,"600 Strong Ave, Ballinger, TX , 76821",07:00 AM-07:00 PM,,ho89714759,false,true,,,,poll48315081
Runnels County,ocd-division/country:us/state:tx/county:runnels,http://www.co.runnels.tx.us/,(325) 365-2720,julia.miller@co.runnels.tx.us,,,600 Strong Ave,,Ballinger,TX,76821,08:30:00 - 05:00,17:00:00 - 05:00,10-26-2016,10-28-2016,2534,"600 Strong Ave, Ballinger, TX , 76821",08:30 AM-05:00 PM,,ho89714759,false,true,,,,poll48315081
Runnels County,ocd-division/country:us/state:tx/county:runnels,http://www.co.runnels.tx.us/,(325) 365-2720,julia.miller@co.runnels.tx.us,,,600 Strong Ave,,Ballinger,TX,76821,08:30:00 - 05:00,17:00:00 - 05:00,10-31-2016,10-31-2016,2535,"600 Strong Ave, Ballinger, TX , 76821",08:30 AM-05:00 PM,,ho89714759,false,true,,,,poll48315081
Runnels County,ocd-division/country:us/state:tx/county:runnels,http://www.co.runnels.tx.us/,(325) 365-2720,julia.miller@co.runnels.tx.us,,,600 Strong Ave,,Ballinger,TX,76821,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-01-2016,2536,"600 Strong Ave, Ballinger, TX , 76821",07:00 AM-07:00 PM,,ho89714759,false,true,,,,poll48315081
Runnels County,ocd-division/country:us/state:tx/county:runnels,http://www.co.runnels.tx.us/,(325) 365-2720,julia.miller@co.runnels.tx.us,,,600 Strong Ave,,Ballinger,TX,76821,08:30:00 - 05:00,17:00:00 - 05:00,11-02-2016,11-04-2016,2537,"600 Strong Ave, Ballinger, TX , 76821",08:30 AM-05:00 PM,,ho89714759,false,true,,,,poll48315081
Rusk County,ocd-division/country:us/state:tx/county:rusk,http://www.co.rusk.tx.us/default.aspx?Rusk_County/Elections,(903) 657-0321,aturlington@co.rusk.tx.us,,,204 North Main Street,,Henderson,TX,75652,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,2538,"204 North Main Street, Henderson, TX , 75652",08:00 AM-05:00 PM,,ho1207660,false,true,,,,poll77201787
Rusk County,ocd-division/country:us/state:tx/county:rusk,http://www.co.rusk.tx.us/default.aspx?Rusk_County/Elections,(903) 657-0321,aturlington@co.rusk.tx.us,,,204 North Main Street,,Henderson,TX,75652,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-02-2016,2539,"204 North Main Street, Henderson, TX , 75652",08:00 AM-05:00 PM,,ho1207660,false,true,,,,poll77201787
Rusk County,ocd-division/country:us/state:tx/county:rusk,http://www.co.rusk.tx.us/default.aspx?Rusk_County/Elections,(903) 657-0321,aturlington@co.rusk.tx.us,,,204 North Main Street,,Henderson,TX,75652,10:00:00 - 05:00,15:00:00 - 05:00,10-29-2016,10-29-2016,2540,"204 North Main Street, Henderson, TX , 75652",10:00 AM-03:00 PM,,ho1207660,false,true,,,,poll77201787
Rusk County,ocd-division/country:us/state:tx/county:rusk,http://www.co.rusk.tx.us/default.aspx?Rusk_County/Elections,(903) 657-0321,aturlington@co.rusk.tx.us,,,204 North Main Street,,Henderson,TX,75652,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,2541,"204 North Main Street, Henderson, TX , 75652",12:00 PM-05:00 PM,,ho1207660,false,true,,,,poll77201787
Rusk County,ocd-division/country:us/state:tx/county:rusk,http://www.co.rusk.tx.us/default.aspx?Rusk_County/Elections,(903) 657-0321,aturlington@co.rusk.tx.us,,,204 North Main Street,,Henderson,TX,75652,07:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-04-2016,2543,"204 North Main Street, Henderson, TX , 75652",07:00 AM-07:00 PM,,ho1207660,false,true,,,,poll77201787
Rusk County,ocd-division/country:us/state:tx/county:rusk,http://www.co.rusk.tx.us/default.aspx?Rusk_County/Elections,(903) 657-0321,aturlington@co.rusk.tx.us,,,"13612 FM 1798 W,",,HENDERSON,TX,75654,09:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-25-2016,2544,"13612 FM 1798 W,, HENDERSON, TX , 75654",09:00 AM-06:00 PM,,ho16851233,false,true,,,,poll24489242
Rusk County,ocd-division/country:us/state:tx/county:rusk,http://www.co.rusk.tx.us/default.aspx?Rusk_County/Elections,(903) 657-0321,aturlington@co.rusk.tx.us,,,300 NW 2nd St,,Mt Enterprise,TX,75681,09:00:00 - 05:00,18:00:00 - 05:00,10-27-2016,10-28-2016,2545,"300 NW 2nd St, Mt Enterprise, TX , 75681",09:00 AM-06:00 PM,,ho62988525,false,true,,,,poll20050696
Rusk County,ocd-division/country:us/state:tx/county:rusk,http://www.co.rusk.tx.us/default.aspx?Rusk_County/Elections,(903) 657-0321,aturlington@co.rusk.tx.us,,,231 N Hood St,,Tatum,TX,75691,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-01-2016,2546,"231 N Hood St, Tatum, TX , 75691",09:00 AM-06:00 PM,,ho3684970,false,true,,,,poll61215134
Rusk County,ocd-division/country:us/state:tx/county:rusk,http://www.co.rusk.tx.us/default.aspx?Rusk_County/Elections,(903) 657-0321,aturlington@co.rusk.tx.us,,,2700 Chandler St,,Kilgore,TX,75662,09:00:00 - 05:00,18:00:00 - 05:00,11-03-2016,11-04-2016,2547,"2700 Chandler St, Kilgore, TX , 75662",09:00 AM-06:00 PM,,ho2810378,false,true,,,,poll5795304
Sabine County,ocd-division/country:us/state:tx/county:sabine,http://www.co.sabine.tx.us/default.aspx?Sabine_County/County.Clerk,(409) 787-3786,sabine.elections@co.sabine.tx.us,,,280 E Main St,,Hemphill,TX,75948,08:00:00 - 04:00,16:00:00 - 04:00,10-24-2016,10-28-2016,2548,"280 E Main St, Hemphill, TX , 75948",08:00 AM-04:00 PM,,ho25319881,false,true,,,,poll9795411
Sabine County,ocd-division/country:us/state:tx/county:sabine,http://www.co.sabine.tx.us/default.aspx?Sabine_County/County.Clerk,(409) 787-3786,sabine.elections@co.sabine.tx.us,,,280 E Main St,,Hemphill,TX,75948,09:00:00 - 04:00,13:00:00 - 04:00,10-29-2016,10-29-2016,2549,"280 E Main St, Hemphill, TX , 75948",09:00 AM-01:00 PM,,ho25319881,false,true,,,,poll9795411
Sabine County,ocd-division/country:us/state:tx/county:sabine,http://www.co.sabine.tx.us/default.aspx?Sabine_County/County.Clerk,(409) 787-3786,sabine.elections@co.sabine.tx.us,,,280 E Main St,,Hemphill,TX,75948,08:00:00 - 04:00,16:00:00 - 04:00,10-31-2016,11-04-2016,2550,"280 E Main St, Hemphill, TX , 75948",08:00 AM-04:00 PM,,ho25319881,false,true,,,,poll9795411
Sabine County,ocd-division/country:us/state:tx/county:sabine,http://www.co.sabine.tx.us/default.aspx?Sabine_County/County.Clerk,(409) 787-3786,sabine.elections@co.sabine.tx.us,,,205 Temple Avenue S,,Pineland,TX,75968,08:00:00 - 04:00,16:00:00 - 04:00,10-26-2016,10-27-2016,2551,"205 Temple Avenue S, Pineland, TX , 75968",08:00 AM-04:00 PM,,ho65969547,false,true,,,,poll79121776
San Augustine County,ocd-division/country:us/state:tx/county:san_augustine,http://www.co.san-augustine.tx.us/elections.html,(936) 275-0989,deborah.woods@co.san-augustine.tx.us,,,225 N Harrison,,San Augustine,TX,75972,08:00:00 - 04:00,16:00:00 - 04:00,10-24-2016,10-28-2016,2552,"225 N Harrison, San Augustine, TX , 75972",08:00 AM-04:00 PM,,ho11594413,false,true,,,,poll80868098
San Augustine County,ocd-division/country:us/state:tx/county:san_augustine,http://www.co.san-augustine.tx.us/elections.html,(936) 275-0989,deborah.woods@co.san-augustine.tx.us,,,225 N Harrison,,San Augustine,TX,75972,08:00:00 - 04:00,16:00:00 - 04:00,10-31-2016,11-04-2016,2553,"225 N Harrison, San Augustine, TX , 75972",08:00 AM-04:00 PM,,ho11594413,false,true,,,,poll80868098
San Augustine County,ocd-division/country:us/state:tx/county:san_augustine,http://www.co.san-augustine.tx.us/elections.html,(936) 275-0989,deborah.woods@co.san-augustine.tx.us,,,Cr 361 off of Hwy 147,,Broaddus,TX,75929,09:00:00 - 05:00,16:00:00 - 05:00,10-24-2016,10-28-2016,2554,"Cr 361 off of Hwy 147, Broaddus, TX , 75929",09:00 AM-04:00 PM,,ho59016262,false,true,,,,poll90914313
San Augustine County,ocd-division/country:us/state:tx/county:san_augustine,http://www.co.san-augustine.tx.us/elections.html,(936) 275-0989,deborah.woods@co.san-augustine.tx.us,,,Cr 361 off of Hwy 147,,Broaddus,TX,75929,09:00:00 - 05:00,16:00:00 - 05:00,10-31-2016,11-04-2016,2555,"Cr 361 off of Hwy 147, Broaddus, TX , 75929",09:00 AM-04:00 PM,,ho59016262,false,true,,,,poll90914313
San Jacinto County,ocd-division/country:us/state:tx/county:san_jacinto,http://www.co.san-jacinto.tx.us/default.aspx?San-Jacinto_County/Elections,(936) 653-5804,elections@co.san-jacinto.tx.us,,,"51 E. Pine Ave, Room A1",,Coldspring,TX,77331,07:00:00 - 05:00,19:00:00 - 05:00,10-24-2016,10-25-2016,2556,"51 E. Pine Ave, Room A1, Coldspring, TX , 77331",07:00 AM-07:00 PM,,ho82178320,false,true,,,,poll33583861
San Jacinto County,ocd-division/country:us/state:tx/county:san_jacinto,http://www.co.san-jacinto.tx.us/default.aspx?San-Jacinto_County/Elections,(936) 653-5804,elections@co.san-jacinto.tx.us,,,"51 E. Pine Ave, Room A1",,Coldspring,TX,77331,08:00:00 - 05:00,17:00:00 - 05:00,10-26-2016,10-27-2016,2557,"51 E. Pine Ave, Room A1, Coldspring, TX , 77331",08:00 AM-05:00 PM,,ho82178320,false,true,,,,poll33583861
San Jacinto County,ocd-division/country:us/state:tx/county:san_jacinto,http://www.co.san-jacinto.tx.us/default.aspx?San-Jacinto_County/Elections,(936) 653-5804,elections@co.san-jacinto.tx.us,,,"51 E. Pine Ave, Room A1",,Coldspring,TX,77331,07:00:00 - 05:00,19:00:00 - 05:00,10-28-2016,10-28-2016,2558,"51 E. Pine Ave, Room A1, Coldspring, TX , 77331",07:00 AM-07:00 PM,,ho82178320,false,true,,,,poll33583861
San Jacinto County,ocd-division/country:us/state:tx/county:san_jacinto,http://www.co.san-jacinto.tx.us/default.aspx?San-Jacinto_County/Elections,(936) 653-5804,elections@co.san-jacinto.tx.us,,,"51 E. Pine Ave, Room A1",,Coldspring,TX,77331,08:00:00 - 05:00,17:00:00 - 05:00,10-29-2016,10-29-2016,2559,"51 E. Pine Ave, Room A1, Coldspring, TX , 77331",08:00 AM-05:00 PM,,ho82178320,false,true,,,,poll33583861
San Jacinto County,ocd-division/country:us/state:tx/county:san_jacinto,http://www.co.san-jacinto.tx.us/default.aspx?San-Jacinto_County/Elections,(936) 653-5804,elections@co.san-jacinto.tx.us,,,"51 E. Pine Ave, Room A1",,Coldspring,TX,77331,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,10-31-2016,2560,"51 E. Pine Ave, Room A1, Coldspring, TX , 77331",08:00 AM-05:00 PM,,ho82178320,false,true,,,,poll33583861
San Jacinto County,ocd-division/country:us/state:tx/county:san_jacinto,http://www.co.san-jacinto.tx.us/default.aspx?San-Jacinto_County/Elections,(936) 653-5804,elections@co.san-jacinto.tx.us,,,"51 E. Pine Ave, Room A1",,Coldspring,TX,77331,08:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-01-2016,2561,"51 E. Pine Ave, Room A1, Coldspring, TX , 77331",08:00 AM-07:00 PM,,ho82178320,false,true,,,,poll33583861
San Jacinto County,ocd-division/country:us/state:tx/county:san_jacinto,http://www.co.san-jacinto.tx.us/default.aspx?San-Jacinto_County/Elections,(936) 653-5804,elections@co.san-jacinto.tx.us,,,"51 E. Pine Ave, Room A1",,Coldspring,TX,77331,08:00:00 - 05:00,17:00:00 - 05:00,11-02-2016,11-03-2016,2562,"51 E. Pine Ave, Room A1, Coldspring, TX , 77331",08:00 AM-05:00 PM,,ho82178320,false,true,,,,poll33583861
San Jacinto County,ocd-division/country:us/state:tx/county:san_jacinto,http://www.co.san-jacinto.tx.us/default.aspx?San-Jacinto_County/Elections,(936) 653-5804,elections@co.san-jacinto.tx.us,,,"51 E. Pine Ave, Room A1",,Coldspring,TX,77331,07:00:00 - 05:00,19:00:00 - 05:00,11-04-2016,11-04-2016,2563,"51 E. Pine Ave, Room A1, Coldspring, TX , 77331",07:00 AM-07:00 PM,,ho82178320,false,true,,,,poll33583861
San Patricio County,ocd-division/country:us/state:tx/county:san_patricio,http://www.co.san-patricio.tx.us/default.aspx?San-Patricio_County/Elections,(361) 364-6121,spc.absentee@co.san-patricio.tx.us,,,410 W. Market St.,,Sinton,TX,78387,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-24-2016,2564,"410 W. Market St., Sinton, TX , 78387",08:00 AM-05:00 PM,,ho89510836,false,true,,,,poll34061488
