spr,title,ocd_division,description,homepage,phone,email,name,adr_1,adr_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Sharp County,County Clerk,ocd-division/country:us/state:ar/county:sharp,Sharp County AR,,(870) 994-7361,sharpclerk@arkansasclerks.com,,718 Ash Flat Drive,,,Ash Flat,AR,72513,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,456,"718 Ash Flat Drive, Ash Flat, AR 72513",,10:00 AM - 04:00 PM,,ho14513419,false,true,,,,poll66200501
Sharp County,County Clerk,ocd-division/country:us/state:ar/county:sharp,Sharp County AR,,(870) 994-7361,sharpclerk@arkansasclerks.com,,718 Ash Flat Drive,,,Ash Flat,AR,72513,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,457,"718 Ash Flat Drive, Ash Flat, AR 72513",,08:00 AM - 06:00 PM,,ho14513419,false,true,,,,poll66200501
Sharp County,County Clerk,ocd-division/country:us/state:ar/county:sharp,Sharp County AR,,(870) 994-7361,sharpclerk@arkansasclerks.com,,718 Ash Flat Drive,,,Ash Flat,AR,72513,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,458,"718 Ash Flat Drive, Ash Flat, AR 72513",,10:00 AM - 04:00 PM,,ho14513419,false,true,,,,poll66200501
Sharp County,County Clerk,ocd-division/country:us/state:ar/county:sharp,Sharp County AR,,(870) 994-7361,sharpclerk@arkansasclerks.com,,718 Ash Flat Drive,,,Ash Flat,AR,72513,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,,459,"718 Ash Flat Drive, Ash Flat, AR 72513",,08:00 AM - 05:00 PM,,ho14513419,false,true,,,,poll66200501
St. Francis County,County Clerk,ocd-division/country:us/state:ar/county:st_francis,St. Francis County AR,,(870) 261-1725,stfrancisclerk@arkansasclerks.com,,313 South Izard,,,Forrest City,AR,72335,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,"Courthouse- 8-5 pm M-F, Nov 7th 8-5, Saturdays 8-5 pm",460,"313 South Izard, Forrest City, AR 72335",,08:00 AM - 06:00 PM,,ho41424250,false,true,,,,poll27269908
St. Francis County,County Clerk,ocd-division/country:us/state:ar/county:st_francis,St. Francis County AR,,(870) 261-1725,stfrancisclerk@arkansasclerks.com,,313 South Izard,,,Forrest City,AR,72335,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,461,"313 South Izard, Forrest City, AR 72335",,10:00 AM - 04:00 PM,,ho41424250,false,true,,,,poll27269908
St. Francis County,County Clerk,ocd-division/country:us/state:ar/county:st_francis,St. Francis County AR,,(870) 261-1725,stfrancisclerk@arkansasclerks.com,,313 South Izard,,,Forrest City,AR,72335,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,462,"313 South Izard, Forrest City, AR 72335",,08:00 AM - 06:00 PM,,ho41424250,false,true,,,,poll27269908
St. Francis County,County Clerk,ocd-division/country:us/state:ar/county:st_francis,St. Francis County AR,,(870) 261-1725,stfrancisclerk@arkansasclerks.com,,313 South Izard,,,Forrest City,AR,72335,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,463,"313 South Izard, Forrest City, AR 72335",,10:00 AM - 04:00 PM,,ho41424250,false,true,,,,poll27269908
St. Francis County,County Clerk,ocd-division/country:us/state:ar/county:st_francis,St. Francis County AR,,(870) 261-1725,stfrancisclerk@arkansasclerks.com,,313 South Izard,,,Forrest City,AR,72335,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,,464,"313 South Izard, Forrest City, AR 72335",,08:00 AM - 05:00 PM,,ho41424250,false,true,,,,poll27269908
Stone County,Stone County Main Election Office,ocd-division/country:us/state:ar/county:stone,Stone County AR,,(870) 269-5550,stoneclerk@arkansasclerks.com,,111 N Peabody Ave,,,Mountain View,AR,72560,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,M-thru-F 8 a.m.-6p.m. Sat. 10 a.m.-4 p.m. Nov. 7th 8-5 p.m.,465,"111 N Peabody Ave, Mountain View, AR 72560",,08:00 AM - 06:00 PM,,ho1769903,false,true,,,,poll91663508
Stone County,Stone County Main Election Office,ocd-division/country:us/state:ar/county:stone,Stone County AR,,(870) 269-5550,stoneclerk@arkansasclerks.com,,111 N Peabody Ave,,,Mountain View,AR,72560,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,M-thru-F 8 a.m.-6p.m. Sat. 10 a.m.-4 p.m. Nov. 7th 8-5 p.m.,466,"111 N Peabody Ave, Mountain View, AR 72560",,10:00 AM - 04:00 PM,,ho1769903,false,true,,,,poll91663508
Stone County,Stone County Main Election Office,ocd-division/country:us/state:ar/county:stone,Stone County AR,,(870) 269-5550,stoneclerk@arkansasclerks.com,,111 N Peabody Ave,,,Mountain View,AR,72560,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,M-thru-F 8 a.m.-6p.m. Sat. 10 a.m.-4 p.m. Nov. 7th 8-5 p.m.,467,"111 N Peabody Ave, Mountain View, AR 72560",,08:00 AM - 06:00 PM,,ho1769903,false,true,,,,poll91663508
Stone County,Stone County Main Election Office,ocd-division/country:us/state:ar/county:stone,Stone County AR,,(870) 269-5550,stoneclerk@arkansasclerks.com,,111 N Peabody Ave,,,Mountain View,AR,72560,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,M-thru-F 8 a.m.-6p.m. Sat. 10 a.m.-4 p.m. Nov. 7th 8-5 p.m.,468,"111 N Peabody Ave, Mountain View, AR 72560",,10:00 AM - 04:00 PM,,ho1769903,false,true,,,,poll91663508
Stone County,Stone County Main Election Office,ocd-division/country:us/state:ar/county:stone,Stone County AR,,(870) 269-5550,stoneclerk@arkansasclerks.com,,111 N Peabody Ave,,,Mountain View,AR,72560,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,M-thru-F 8 a.m.-6p.m. Sat. 10 a.m.-4 p.m. Nov. 7th 8-5 p.m.,469,"111 N Peabody Ave, Mountain View, AR 72560",,08:00 AM - 05:00 PM,,ho1769903,false,true,,,,poll91663508
Union County,County Clerk,ocd-division/country:us/state:ar/county:union,Union County AR,,(870) 864-1910,unionclerk@arkansasclerks.com,,101 North Washington, Suite 102,,El Dorado,AR,71730,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,8:00 a.m.- 6:00 p.m. M-F and 10:00 a.m. to 4:00 p.m. both Saturdays during the weeks of early voting.,470,"101 North Washington,  Suite 102, El Dorado, AR 71730",,08:00 AM - 06:00 PM,,ho42495265,false,true,,,,poll1657091
Union County,County Clerk,ocd-division/country:us/state:ar/county:union,Union County AR,,(870) 864-1910,unionclerk@arkansasclerks.com,,101 North Washington, Suite 102,,El Dorado,AR,71730,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,8:00 a.m.- 6:00 p.m. M-F and 10:00 a.m. to 4:00 p.m. both Saturdays during the weeks of early voting.,471,"101 North Washington,  Suite 102, El Dorado, AR 71730",,10:00 AM - 04:00 PM,,ho42495265,false,true,,,,poll1657091
Union County,County Clerk,ocd-division/country:us/state:ar/county:union,Union County AR,,(870) 864-1910,unionclerk@arkansasclerks.com,,101 North Washington, Suite 102,,El Dorado,AR,71730,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,8:00 a.m.- 6:00 p.m. M-F and 10:00 a.m. to 4:00 p.m. both Saturdays during the weeks of early voting.,472,"101 North Washington,  Suite 102, El Dorado, AR 71730",,08:00 AM - 06:00 PM,,ho42495265,false,true,,,,poll1657091
Union County,County Clerk,ocd-division/country:us/state:ar/county:union,Union County AR,,(870) 864-1910,unionclerk@arkansasclerks.com,,101 North Washington, Suite 102,,El Dorado,AR,71730,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,8:00 a.m.- 6:00 p.m. M-F and 10:00 a.m. to 4:00 p.m. both Saturdays during the weeks of early voting.,473,"101 North Washington,  Suite 102, El Dorado, AR 71730",,10:00 AM - 04:00 PM,,ho42495265,false,true,,,,poll1657091
Union County,County Clerk,ocd-division/country:us/state:ar/county:union,Union County AR,,(870) 864-1910,unionclerk@arkansasclerks.com,,101 North Washington, Suite 102,,El Dorado,AR,71730,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,8:00 a.m.- 6:00 p.m. M-F and 10:00 a.m. to 4:00 p.m. both Saturdays during the weeks of early voting.,474,"101 North Washington,  Suite 102, El Dorado, AR 71730",,08:00 AM - 05:00 PM,,ho42495265,false,true,,,,poll1657091
Van Buren County,County Clerk,ocd-division/country:us/state:ar/county:van_buren,Van Buren County AR,,(501) 745-6995,vanburenclerk@arkansasclerks.com,,1414 Hwy 65 S, Suite 131,,Clinton,AR,72031,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,,475,"1414 Hwy 65 S,  Suite 131, Clinton, AR 72031",,08:00 AM - 06:00 PM,,ho97866067,false,true,,,,poll45219203
Van Buren County,County Clerk,ocd-division/country:us/state:ar/county:van_buren,Van Buren County AR,,(501) 745-6995,vanburenclerk@arkansasclerks.com,,1414 Hwy 65 S, Suite 131,,Clinton,AR,72031,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,476,"1414 Hwy 65 S,  Suite 131, Clinton, AR 72031",,10:00 AM - 04:00 PM,,ho97866067,false,true,,,,poll45219203
Van Buren County,County Clerk,ocd-division/country:us/state:ar/county:van_buren,Van Buren County AR,,(501) 745-6995,vanburenclerk@arkansasclerks.com,,1414 Hwy 65 S, Suite 131,,Clinton,AR,72031,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,477,"1414 Hwy 65 S,  Suite 131, Clinton, AR 72031",,08:00 AM - 06:00 PM,,ho97866067,false,true,,,,poll45219203
Van Buren County,County Clerk,ocd-division/country:us/state:ar/county:van_buren,Van Buren County AR,,(501) 745-6995,vanburenclerk@arkansasclerks.com,,1414 Hwy 65 S, Suite 131,,Clinton,AR,72031,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,478,"1414 Hwy 65 S,  Suite 131, Clinton, AR 72031",,10:00 AM - 04:00 PM,,ho97866067,false,true,,,,poll45219203
Van Buren County,County Clerk,ocd-division/country:us/state:ar/county:van_buren,Van Buren County AR,,(501) 745-6995,vanburenclerk@arkansasclerks.com,,1414 Hwy 65 S, Suite 131,,Clinton,AR,72031,08:00:00 - 05:00,18:00:00 - 05:00,11/7/16,11/7/16,,479,"1414 Hwy 65 S,  Suite 131, Clinton, AR 72031",,08:00 AM - 06:00 PM,,ho97866067,false,true,,,,poll45219203
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,280 North College, Suite 300,,Fayetteville,AR,72701,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,"Monday through Friday from 8:00 am to 6:00pm. and Saturday from 10:00am to 4:00pm ending at 5:00 on the Monday before the election. There will be satellite locations, TBD.",480,"280 North College,  Suite 300, Fayetteville, AR 72701",,08:00 AM - 06:00 PM,,ho42085708,false,true,,,,poll79510696
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,280 North College, Suite 300,,Fayetteville,AR,72701,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,"Monday through Friday from 8:00 am to 6:00pm. and Saturday from 10:00am to 4:00pm ending at 5:00 on the Monday before the election. There will be satellite locations, TBD.",481,"280 North College,  Suite 300, Fayetteville, AR 72701",,10:00 AM - 04:00 PM,,ho42085708,false,true,,,,poll79510696
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,280 North College, Suite 300,,Fayetteville,AR,72701,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,"Monday through Friday from 8:00 am to 6:00pm. and Saturday from 10:00am to 4:00pm ending at 5:00 on the Monday before the election. There will be satellite locations, TBD.",482,"280 North College,  Suite 300, Fayetteville, AR 72701",,08:00 AM - 06:00 PM,,ho42085708,false,true,,,,poll79510696
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,280 North College, Suite 300,,Fayetteville,AR,72701,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,"Monday through Friday from 8:00 am to 6:00pm. and Saturday from 10:00am to 4:00pm ending at 5:00 on the Monday before the election. There will be satellite locations, TBD.",483,"280 North College,  Suite 300, Fayetteville, AR 72701",,10:00 AM - 04:00 PM,,ho42085708,false,true,,,,poll79510696
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,280 North College, Suite 300,,Fayetteville,AR,72701,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,"Monday through Friday from 8:00 am to 6:00pm. and Saturday from 10:00am to 4:00pm ending at 5:00 on the Monday before the election. There will be satellite locations, TBD.",484,"280 North College,  Suite 300, Fayetteville, AR 72701",,08:00 AM - 05:00 PM,,ho42085708,false,true,,,,poll79510696
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,Arvest Ballpark,3000 South 56th St,,,Springdale,AR,72762,09:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/27/16,,485,"3000 South 56th St, Springdale, AR 72762",,09:30 AM - 04:30 PM,,ho98424495,false,true,,,,poll26567208
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,Arvest Ballpark,3000 South 56th St,,,Springdale,AR,72762,09:30:00 - 05:00,14:30:00 - 05:00,10/28/16,10/28/16,,486,"3000 South 56th St, Springdale, AR 72762",,09:30 AM - 02:30 PM,,ho98424495,false,true,,,,poll26567208
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,3000 South 56th St,,,Springdale,AR,72762,09:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/3/16,,487,"3000 South 56th St, Springdale, AR 72762",,09:30 AM - 04:30 PM,,ho98424495,false,true,,,,poll26567208
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,3000 South 56th St,,,Springdale,AR,72762,09:30:00 - 05:00,13:00:00 - 05:00,11/4/16,11/4/16,,488,"3000 South 56th St, Springdale, AR 72762",,09:30 AM - 01:00 PM,,ho98424495,false,true,,,,poll26567208
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,560 North Rupple Rd,,,Fayetteville,AR,72704,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,,489,"560 North Rupple Rd, Fayetteville, AR 72704",,08:00 AM - 06:00 PM,,ho82635046,false,true,,,,poll80386326
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,560 North Rupple Rd,,,Fayetteville,AR,72704,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,490,"560 North Rupple Rd, Fayetteville, AR 72704",,08:00 AM - 06:00 PM,,ho82635046,false,true,,,,poll80386326
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,2515 East Huntsville,,,Fayetteville,AR,72701,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,,491,"2515 East Huntsville, Fayetteville, AR 72701",,08:00 AM - 06:00 PM,,ho21686178,false,true,,,,poll25855065
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,2515 East Huntsville,,,Fayetteville,AR,72701,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,492,"2515 East Huntsville, Fayetteville, AR 72701",,08:00 AM - 06:00 PM,,ho21686178,false,true,,,,poll25855065
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,955 East Douglas Street,Suite 4,,Prairie Grove,AR,72753,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,,493,"955 East Douglas Street, Suite 4, Prairie Grove, AR 72753",,08:00 AM - 06:00 PM,,ho67304779,false,true,,,,poll99132902
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,955 East Douglas Street,Suite 4,,Prairie Grove,AR,72753,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,494,"955 East Douglas Street, Suite 4, Prairie Grove, AR 72753",,10:00 AM - 04:00 PM,,ho67304779,false,true,,,,poll99132902
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,955 East Douglas Street,Suite 4,,Prairie Grove,AR,72753,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,495,"955 East Douglas Street, Suite 4, Prairie Grove, AR 72753",,08:00 AM - 06:00 PM,,ho67304779,false,true,,,,poll99132902
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,1423 East Emma St,,,Springdale,AR,72764,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,,496,"1423 East Emma St, Springdale, AR 72764",,08:00 AM - 06:00 PM,,ho67289629,false,true,,,,poll23341608
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,1423 East Emma St,,,Springdale,AR,72764,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,497,"1423 East Emma St, Springdale, AR 72764",,08:00 AM - 06:00 PM,,ho67289629,false,true,,,,poll23341608
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,1423 East Emma St,,,Springdale,AR,72764,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,498,"1423 East Emma St, Springdale, AR 72764",,10:00 AM - 04:00 PM,,ho67289629,false,true,,,,poll23341608
White County,County Clerk,ocd-division/country:us/state:ar/county:white,White County AR,,(501) 279-6204,whiteclerk@arkansasclerks.com,,300 North Spruce St,,,Searcy,AR,72143,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,"M-F 8-6, S 10-4, 11/7 8-5pm",499,"300 North Spruce St, Searcy, AR 72143",,08:00 AM - 06:00 PM,,ho64861054,false,true,,,,poll30489616
White County,County Clerk,ocd-division/country:us/state:ar/county:white,White County AR,,(501) 279-6204,whiteclerk@arkansasclerks.com,,300 North Spruce St,,,Searcy,AR,72143,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,500,"300 North Spruce St, Searcy, AR 72143",,10:00 AM - 04:00 PM,,ho64861054,false,true,,,,poll30489616
White County,County Clerk,ocd-division/country:us/state:ar/county:white,White County AR,,(501) 279-6204,whiteclerk@arkansasclerks.com,,300 North Spruce St,,,Searcy,AR,72143,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,501,"300 North Spruce St, Searcy, AR 72143",,08:00 AM - 06:00 PM,,ho64861054,false,true,,,,poll30489616
White County,County Clerk,ocd-division/country:us/state:ar/county:white,White County AR,,(501) 279-6204,whiteclerk@arkansasclerks.com,,300 North Spruce St,,,Searcy,AR,72143,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,502,"300 North Spruce St, Searcy, AR 72143",,10:00 AM - 04:00 PM,,ho64861054,false,true,,,,poll30489616
White County,County Clerk,ocd-division/country:us/state:ar/county:white,White County AR,,(501) 279-6204,whiteclerk@arkansasclerks.com,,300 North Spruce St,,,Searcy,AR,72143,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,,503,"300 North Spruce St, Searcy, AR 72143",,08:00 AM - 05:00 PM,,ho64861054,false,true,,,,poll30489616
Woodruff County,County Clerk,ocd-division/country:us/state:ar/county:woodruff,Woodruff County AR,,(870) 347-2871,woodruffclerk@arkansasclerks.com,,500 North Third St.,,,Augusta,AR,72006,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,"Early voting is conducted at the courthouse from 8am-6pm on Monday, October 24-November 4. Monday, November 7 hours are 8am-5pm. Saturday's October 29 & November 5, early voting is open from 10am-4pm. No satellite locations for this county.",504,"500 North Third St., Augusta, AR 72006",,08:00 AM - 06:00 PM,,ho89563638,false,true,,,,poll66705617
Woodruff County,County Clerk,ocd-division/country:us/state:ar/county:woodruff,Woodruff County AR,,(870) 347-2871,woodruffclerk@arkansasclerks.com,,500 North Third St.,,,Augusta,AR,72006,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,"Early voting is conducted at the courthouse from 8am-6pm on Monday, October 24-November 4. Monday, November 7 hours are 8am-5pm. Saturday's October 29 & November 5, early voting is open from 10am-4pm. No satellite locations for this county.",505,"500 North Third St., Augusta, AR 72006",,10:00 AM - 04:00 PM,,ho89563638,false,true,,,,poll66705617
Woodruff County,County Clerk,ocd-division/country:us/state:ar/county:woodruff,Woodruff County AR,,(870) 347-2871,woodruffclerk@arkansasclerks.com,,500 North Third St.,,,Augusta,AR,72006,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,"Early voting is conducted at the courthouse from 8am-6pm on Monday, October 24-November 4. Monday, November 7 hours are 8am-5pm. Saturday's October 29 & November 5, early voting is open from 10am-4pm. No satellite locations for this county.",506,"500 North Third St., Augusta, AR 72006",,08:00 AM - 06:00 PM,,ho89563638,false,true,,,,poll66705617
