county,site,loc_name,adr_1,adr_2,adr_3,city,state,zip,dirs,services,start_date,end_date,start_time,end_time,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
St. Lucie County,"Parks Edge POA, INC ","Parks Edge POA, INC",3201 Landale Blvd,,,Port St. Lucie,FL,34953.0,,,11/6/16,11/6/16,07:00  - 05:00,15:00 - 05:00,586,"3201 Landale Blvd, Port St. Lucie, FL 34953",,07:00 AM-03:00 PM,,ho72953962,false,true,,,,poll40112765
St. Lucie County,Port St Lucie Civic Center,Port St Lucie Civic Center,9221 SE Civic Center Place,,,Port St Lucie,FL,34952.0,,,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,587,"9221 SE Civic Center Place, Port St Lucie, FL 34952",,10:00 AM-07:00 PM,,ho36644422,false,true,,,,poll30007058
St. Lucie County,Port St Lucie Civic Center,Port St Lucie Civic Center,9221 SE Civic Center Place,,,Port St Lucie,FL,34952.0,,,11/6/16,11/6/16,07:00  - 05:00,15:00 - 05:00,588,"9221 SE Civic Center Place, Port St Lucie, FL 34952",,07:00 AM-03:00 PM,,ho36644422,false,true,,,,poll30007058
St. Lucie County,Port St Lucie Community Center,Port St Lucie Community Center,2195 SE Airoso Blvd,,,Port St Lucie,FL,34984.0,,,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,589,"2195 SE Airoso Blvd, Port St Lucie, FL 34984",,10:00 AM-07:00 PM,,ho94089803,false,true,,,,poll27159823
St. Lucie County,Port St Lucie Community Center,Port St Lucie Community Center,2195 SE Airoso Blvd,,,Port St Lucie,FL,34984.0,,,11/6/16,11/6/16,07:00  - 05:00,15:00 - 05:00,590,"2195 SE Airoso Blvd, Port St Lucie, FL 34984",,07:00 AM-03:00 PM,,ho94089803,false,true,,,,poll27159823
St. Lucie County,Zora Neale Hurston Library,Zora Neale Hurston Library,3008 Avenue D,,,Ft Pierce,FL,34947.0,,,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,591,"3008 Avenue D, Ft Pierce, FL 34947",,10:00 AM-07:00 PM,,ho84356957,false,true,,,,poll94296073
St. Lucie County,Zora Neale Hurston Library,Zora Neale Hurston Library,3008 Avenue D,,,Ft Pierce,FL,34947.0,,,11/6/16,11/6/16,07:00  - 05:00,15:00 - 05:00,592,"3008 Avenue D, Ft Pierce, FL 34947",,07:00 AM-03:00 PM,,ho84356957,false,true,,,,poll94296073
Union County,Union County Supervisor of Elections Office,SOE Office,175 W. Main St,,,Lake Butler,FL,32054.0,,,10/29/16,10/29/16,8:00  - 04:00,18:00 - 04:00,593,"175 W. Main St, Lake Butler, FL 32054",,08:00 AM-06:00 PM,,ho54100651,false,true,,,,poll9806525
Union County,Union County Supervisor of Elections Office,SOE Office,175 W. Main St,,,Lake Butler,FL,32054.0,,,10/30/16,10/30/16,8:00  - 04:00,16:00 - 04:00,594,"175 W. Main St, Lake Butler, FL 32054",,08:00 AM-04:00 PM,,ho54100651,false,true,,,,poll9806525
Union County,Union County Supervisor of Elections Office,SOE Office,175 W. Main St,,,Lake Butler,FL,32054.0,,,10/31/16,11/5/16,8:00  - 04:00,18:00 - 04:00,595,"175 W. Main St, Lake Butler, FL 32054",,08:00 AM-06:00 PM,,ho54100651,false,true,,,,poll9806525
Washington County,Supervisor of Elections office,County Annex,"1331 South BLVD, Suite 900",,,Chipley,FL,32428.0,,www.wcsoe.org,10/24/16,10/29/16,8:00  - 04:00,18:00 - 04:00,596,"1331 South BLVD, Suite 900, Chipley, FL 32428",,08:00 AM-06:00 PM,,ho74806645,false,true,,,,poll23048179
Washington County,Supervisor of Elections office,County Annex,"1331 South BLVD, Suite 900",,,Chipley,FL,32428.0,,www.wcsoe.org,10/30/16,10/30/16,10:00  - 04:00,18:00 - 04:00,597,"1331 South BLVD, Suite 900, Chipley, FL 32428",,10:00 AM-06:00 PM,,ho74806645,false,true,,,,poll23048179
Washington County,Supervisor of Elections office,County Annex,"1331 South BLVD, Suite 900",,,Chipley,FL,32428.0,,www.wcsoe.org,10/31/16,11/5/16,8:00  - 04:00,18:00 - 04:00,598,"1331 South BLVD, Suite 900, Chipley, FL 32428",,08:00 AM-06:00 PM,,ho74806645,false,true,,,,poll23048179
Pasco County,East Pasco Government Center,East Pasco Government Center,14236 6th St,,,Dade City,FL,33523.0,,http://www.pascovotes.com/Voter-Registration/-I-Registered,10/29/16,11/5/16,07:00  - 04:00,19:00 - 04:00,599,"14236 6th St, Dade City, FL 33523",,07:00 AM-07:00 PM,,ho20377160,false,true,,,,poll55656893
