office-name,title,ocd_division,description,homepage,phone,email,loc_name,street,dirs,city,state,zip,start_time,end_time,start_date,end_date,subject_to_change,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Tipton County,Circuit Court Clerk,ocd-division/country:us/state:in/county:tipton,Tipton County IN,http://www.tiptoncountyindiana.us/Clerk.html,(765) 675-2795,countyclerk@tiptoncounty.in.gov or mmitchell@tiptoncounty.in.gov,,101 East Jefferson Street,,Tipton,IN,46072-1901,13:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,FALSE,,1298,"101 East Jefferson Street, Tipton, IN 46072",,01:00 PM - 04:00 PM,,ho21955531,FALSE,TRUE,,,,poll84394811
Tipton County,Circuit Court Clerk,ocd-division/country:us/state:in/county:tipton,Tipton County IN,http://www.tiptoncountyindiana.us/Clerk.html,(765) 675-2795,countyclerk@tiptoncounty.in.gov or mmitchell@tiptoncounty.in.gov,,101 East Jefferson Street,,Tipton,IN,46072-1901,13:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,1299,"101 East Jefferson Street, Tipton, IN 46072",,01:00 PM - 04:00 PM,,ho21955531,FALSE,TRUE,,,,poll84394811
Tipton County,Circuit Court Clerk,ocd-division/country:us/state:in/county:tipton,Tipton County IN,http://www.tiptoncountyindiana.us/Clerk.html,(765) 675-2795,countyclerk@tiptoncounty.in.gov or mmitchell@tiptoncounty.in.gov,,101 East Jefferson Street,,Tipton,IN,46072-1901,13:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,,1300,"101 East Jefferson Street, Tipton, IN 46072",,01:00 PM - 04:00 PM,,ho21955531,FALSE,TRUE,,,,poll84394811
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,08:00:00 - 04:00,12:00:00 - 04:00,10/12/16,10/14/16,FALSE,"Courthouse, Oct 12 - Nov 7, 8-4pm M-F closed from 12-1pm, Nov 7 8-noon; Oct 29th and Nov 5th, 8-noon; ",1301,"26 West Union Street, Liberty, IN 47353",,08:00 AM - 12:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,13:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,,1302,"26 West Union Street, Liberty, IN 47353",,01:00 PM - 04:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,08:00:00 - 04:00,12:00:00 - 04:00,10/17/16,10/21/16,FALSE,,1303,"26 West Union Street, Liberty, IN 47353",,08:00 AM - 12:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,13:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,,1304,"26 West Union Street, Liberty, IN 47353",,01:00 PM - 04:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,08:00:00 - 04:00,12:00:00 - 04:00,10/24/16,10/28/16,FALSE,,1305,"26 West Union Street, Liberty, IN 47353",,08:00 AM - 12:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,13:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,,1306,"26 West Union Street, Liberty, IN 47353",,01:00 PM - 04:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,08:00:00 - 04:00,12:00:00 - 04:00,10/29/16,10/29/16,FALSE,,1307,"26 West Union Street, Liberty, IN 47353",,08:00 AM - 12:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,08:00:00 - 04:00,12:00:00 - 04:00,10/31/16,11/4/16,FALSE,,1308,"26 West Union Street, Liberty, IN 47353",,08:00 AM - 12:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,13:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,1309,"26 West Union Street, Liberty, IN 47353",,01:00 PM - 04:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,08:00:00 - 04:00,12:00:00 - 04:00,11/5/16,11/5/16,FALSE,,1310,"26 West Union Street, Liberty, IN 47353",,08:00 AM - 12:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Union County,Circuit Court Clerk,ocd-division/country:us/state:in/county:union,Union County IN,http://www.unioncountyin.gov/clerk,(765) 458-6121,clerk@unioncountyin.us,,26 West Union Street,,Liberty,IN,47353-1396,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,1311,"26 West Union Street, Liberty, IN 47353",,08:00 AM - 12:00 PM,,ho24627106,FALSE,TRUE,,,,poll36962271
Vanderburgh County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,1 NW MLK Jr. Boulevard,,Evansville,IN,47708,08:00:00 - 05:00,16:00:00 - 05:00,10/12/16,10/14/16,FALSE,,1312,"1 NW MLK Jr. Boulevard, Evansville, IN 47708",,08:00 AM - 04:00 PM,,ho58665120,FALSE,TRUE,,,,poll93562226
Vanderburgh County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,1 NW MLK Jr. Boulevard,,Evansville,IN,47708,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,,1313,"1 NW MLK Jr. Boulevard, Evansville, IN 47708",,08:00 AM - 04:00 PM,,ho58665120,FALSE,TRUE,,,,poll93562226
Vanderburgh County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,1 NW MLK Jr. Boulevard,,Evansville,IN,47708,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,,1314,"1 NW MLK Jr. Boulevard, Evansville, IN 47708",,08:00 AM - 04:00 PM,,ho58665120,FALSE,TRUE,,,,poll93562226
Vanderburgh County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,1 NW MLK Jr. Boulevard,,Evansville,IN,47708,08:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,FALSE,,1315,"1 NW MLK Jr. Boulevard, Evansville, IN 47708",,08:00 AM - 04:00 PM,,ho58665120,FALSE,TRUE,,,,poll93562226
Vanderburgh County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,1 NW MLK Jr. Boulevard,,Evansville,IN,47708,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,,1316,"1 NW MLK Jr. Boulevard, Evansville, IN 47708",,08:00 AM - 04:00 PM,,ho58665120,FALSE,TRUE,,,,poll93562226
Vanderburgh County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,1 NW MLK Jr. Boulevard,,Evansville,IN,47708,08:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,FALSE,,1317,"1 NW MLK Jr. Boulevard, Evansville, IN 47708",,08:00 AM - 04:00 PM,,ho58665120,FALSE,TRUE,,,,poll93562226
Vanderburgh County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,1 NW MLK Jr. Boulevard,,Evansville,IN,47708,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,,1318,"1 NW MLK Jr. Boulevard, Evansville, IN 47708",,08:00 AM - 12:00 PM,,ho58665120,FALSE,TRUE,,,,poll93562226
Vanderburgh County,Red Bank Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,120 S. Red Bank Rd.,,Evansville,IN,47712,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/27/16,FALSE,,1319,"120 S. Red Bank Rd., Evansville, IN 47712",,12:00 PM - 06:00 PM,,ho26067568,FALSE,TRUE,,,,poll22002458
Vanderburgh County,Red Bank Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,120 S. Red Bank Rd.,,Evansville,IN,47712,12:00:00 - 05:00,17:00:00 - 05:00,10/28/16,10/28/16,FALSE,,1320,"120 S. Red Bank Rd., Evansville, IN 47712",,12:00 PM - 05:00 PM,,ho26067568,FALSE,TRUE,,,,poll22002458
Vanderburgh County,Red Bank Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,120 S. Red Bank Rd.,,Evansville,IN,47712,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/3/16,FALSE,,1321,"120 S. Red Bank Rd., Evansville, IN 47712",,12:00 PM - 06:00 PM,,ho26067568,FALSE,TRUE,,,,poll22002458
Vanderburgh County,Red Bank Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,120 S. Red Bank Rd.,,Evansville,IN,47712,12:00:00 - 05:00,17:00:00 - 05:00,11/4/16,11/4/16,FALSE,,1322,"120 S. Red Bank Rd., Evansville, IN 47712",,12:00 PM - 05:00 PM,,ho26067568,FALSE,TRUE,,,,poll22002458
Vanderburgh County,North Park Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,960 Koehler Dr.,,Evansville,IN,47710,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/27/16,FALSE,,1323,"960 Koehler Dr., Evansville, IN 47710",,12:00 PM - 06:00 PM,,ho45303920,FALSE,TRUE,,,,poll95674217
Vanderburgh County,North Park Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,960 Koehler Dr.,,Evansville,IN,47710,12:00:00 - 05:00,17:00:00 - 05:00,10/28/16,10/28/16,FALSE,,1324,"960 Koehler Dr., Evansville, IN 47710",,12:00 PM - 05:00 PM,,ho45303920,FALSE,TRUE,,,,poll95674217
Vanderburgh County,North Park Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,960 Koehler Dr.,,Evansville,IN,47710,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/3/16,FALSE,,1325,"960 Koehler Dr., Evansville, IN 47710",,12:00 PM - 06:00 PM,,ho45303920,FALSE,TRUE,,,,poll95674217
Vanderburgh County,North Park Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,960 Koehler Dr.,,Evansville,IN,47710,12:00:00 - 05:00,17:00:00 - 05:00,11/4/16,11/4/16,FALSE,,1326,"960 Koehler Dr., Evansville, IN 47710",,12:00 PM - 05:00 PM,,ho45303920,FALSE,TRUE,,,,poll95674217
Vanderburgh County,Central Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,200 SE MLK Blvd. ,,Evansville,IN,47713,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/27/16,FALSE,,1327,"200 SE MLK Blvd., Evansville, IN 47713",,12:00 PM - 06:00 PM,,ho75847934,FALSE,TRUE,,,,poll38146596
Vanderburgh County,Central Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,200 SE MLK Blvd. ,,Evansville,IN,47713,12:00:00 - 05:00,17:00:00 - 05:00,10/28/16,10/28/16,FALSE,,1328,"200 SE MLK Blvd., Evansville, IN 47713",,12:00 PM - 05:00 PM,,ho75847934,FALSE,TRUE,,,,poll38146596
Vanderburgh County,Central Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,200 SE MLK Blvd. ,,Evansville,IN,47713,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/3/16,FALSE,,1329,"200 SE MLK Blvd., Evansville, IN 47713",,12:00 PM - 06:00 PM,,ho75847934,FALSE,TRUE,,,,poll38146596
Vanderburgh County,Central Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,200 SE MLK Blvd. ,,Evansville,IN,47713,12:00:00 - 05:00,17:00:00 - 05:00,11/4/16,11/4/16,FALSE,,1330,"200 SE MLK Blvd., Evansville, IN 47713",,12:00 PM - 05:00 PM,,ho75847934,FALSE,TRUE,,,,poll38146596
Vanderburgh County,Oaklyn Lubrary,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,3001 Oaklyn Dr.,,Evansville,IN,47711,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/27/16,FALSE,,1331,"3001 Oaklyn Dr., Evansville, IN 47711",,12:00 PM - 06:00 PM,,ho64117969,FALSE,TRUE,,,,poll85757469
Vanderburgh County,Oaklyn Lubrary,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,3001 Oaklyn Dr.,,Evansville,IN,47711,12:00:00 - 05:00,17:00:00 - 05:00,10/28/16,10/28/16,FALSE,,1332,"3001 Oaklyn Dr., Evansville, IN 47711",,12:00 PM - 05:00 PM,,ho64117969,FALSE,TRUE,,,,poll85757469
Vanderburgh County,Oaklyn Lubrary,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,3001 Oaklyn Dr.,,Evansville,IN,47711,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/3/16,FALSE,,1333,"3001 Oaklyn Dr., Evansville, IN 47711",,12:00 PM - 06:00 PM,,ho64117969,FALSE,TRUE,,,,poll85757469
Vanderburgh County,Oaland Library (?),ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,3001 Oaklyn Dr.,,Evansville,IN,47711,12:00:00 - 05:00,17:00:00 - 05:00,11/4/16,11/4/16,FALSE,,1334,"3001 Oaklyn Dr., Evansville, IN 47711",,12:00 PM - 05:00 PM,,ho64117969,FALSE,TRUE,,,,poll85757469
Vanderburgh County,McCullogh Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,5115 Washington Ave.,,Evansville,IN,47715,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/27/16,FALSE,,1335,"5115 Washington Ave., Evansville, IN 47715",,12:00 PM - 06:00 PM,,ho90939934,FALSE,TRUE,,,,poll47197515
Vanderburgh County,McCullogh Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,5115 Washington Ave.,,Evansville,IN,47715,12:00:00 - 05:00,17:00:00 - 05:00,10/28/16,10/28/16,FALSE,,1336,"5115 Washington Ave., Evansville, IN 47715",,12:00 PM - 05:00 PM,,ho90939934,FALSE,TRUE,,,,poll47197515
Vanderburgh County,McCullogh Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,5115 Washington Ave.,,Evansville,IN,47715,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/3/16,FALSE,,1337,"5115 Washington Ave., Evansville, IN 47715",,12:00 PM - 06:00 PM,,ho90939934,FALSE,TRUE,,,,poll47197515
Vanderburgh County,McCullogh Library,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,5115 Washington Ave.,,Evansville,IN,47715,12:00:00 - 05:00,17:00:00 - 05:00,11/4/16,11/4/16,FALSE,,1338,"5115 Washington Ave., Evansville, IN 47715",,12:00 PM - 05:00 PM,,ho90939934,FALSE,TRUE,,,,poll47197515
Vanderburgh County,Northeast Park Baptist Church,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,1215 N. Boeke Rd.,,Evansville,IN,47711,08:00:00 - 05:00,15:00:00 - 05:00,10/29/16,10/29/16,FALSE,,1339,"1215 N. Boeke Rd., Evansville, IN 47711",,08:00 AM - 03:00 PM,,ho25661467,FALSE,TRUE,,,,poll24831772
Vanderburgh County,Northeast Park Baptist Church,ocd-division/country:us/state:in/county:vanderburgh,Vanderburgh County IN,http://www.vanderburghgov.org/index.aspx?page=66,(812) 435-5160,,,1215 N. Boeke Rd.,,Evansville,IN,47711,08:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,FALSE,,1340,"1215 N. Boeke Rd., Evansville, IN 47711",,08:00 AM - 03:00 PM,,ho25661467,FALSE,TRUE,,,,poll24831772
Vermillion County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vermillion,Vermillion County IN,http://www.vermilliongov.us/circuitcourtclerk.html,(765) 492-5350,florinda.pruitt@vermillioncounty.in.gov,,255 S. Main Street,Room 304,Newport,IN,47966,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,"Courthouse, Oct 12-Nov 4Ã¥Ã_8-4 //Ã¥Ã_Nov 7 8-noon // 2 Saturdays prior to election: 8-12 Address: 255 S Main St., Newport, IN 47966 ~~ Satellite location: Clinton Municipal, 259 Vine St, Clinton IN, 47842 // Oct 24-Nov 4 2-7 // 2 Saturdays prior to election: 10-2 ~~",1341,"255 S. Main Street, Newport, IN 47966",Room 304,08:00 AM - 04:00 PM,,ho3993561,FALSE,TRUE,,,,poll83310730
Vermillion County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vermillion,Vermillion County IN,http://www.vermilliongov.us/circuitcourtclerk.html,(765) 492-5350,florinda.pruitt@vermillioncounty.in.gov,,255 S. Main Street,Room 304,Newport,IN,47966,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,,1342,"255 S. Main Street, Newport, IN 47966",Room 304,08:00 AM - 04:00 PM,,ho3993561,FALSE,TRUE,,,,poll83310730
Vermillion County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vermillion,Vermillion County IN,http://www.vermilliongov.us/circuitcourtclerk.html,(765) 492-5350,florinda.pruitt@vermillioncounty.in.gov,,255 S. Main Street,Room 304,Newport,IN,47966,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,,1343,"255 S. Main Street, Newport, IN 47966",Room 304,08:00 AM - 04:00 PM,,ho3993561,FALSE,TRUE,,,,poll83310730
Vermillion County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vermillion,Vermillion County IN,http://www.vermilliongov.us/circuitcourtclerk.html,(765) 492-5350,florinda.pruitt@vermillioncounty.in.gov,,255 S. Main Street,Room 304,Newport,IN,47966,08:00:00 - 04:00,12:00:00 - 04:00,10/29/16,10/29/16,FALSE,,1344,"255 S. Main Street, Newport, IN 47966",Room 304,08:00 AM - 12:00 PM,,ho3993561,FALSE,TRUE,,,,poll83310730
Vermillion County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vermillion,Vermillion County IN,http://www.vermilliongov.us/circuitcourtclerk.html,(765) 492-5350,florinda.pruitt@vermillioncounty.in.gov,,255 S. Main Street,Room 304,Newport,IN,47966,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,1345,"255 S. Main Street, Newport, IN 47966",Room 304,08:00 AM - 04:00 PM,,ho3993561,FALSE,TRUE,,,,poll83310730
Vermillion County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vermillion,Vermillion County IN,http://www.vermilliongov.us/circuitcourtclerk.html,(765) 492-5350,florinda.pruitt@vermillioncounty.in.gov,,255 S. Main Street,Room 304,Newport,IN,47966,08:00:00 - 04:00,12:00:00 - 04:00,11/5/16,11/5/16,FALSE,,1346,"255 S. Main Street, Newport, IN 47966",Room 304,08:00 AM - 12:00 PM,,ho3993561,FALSE,TRUE,,,,poll83310730
Vermillion County,Circuit Court Clerk,ocd-division/country:us/state:in/county:vermillion,Vermillion County IN,http://www.vermilliongov.us/circuitcourtclerk.html,(765) 492-5350,florinda.pruitt@vermillioncounty.in.gov,,255 S. Main Street,Room 304,Newport,IN,47966,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,1347,"255 S. Main Street, Newport, IN 47966",Room 304,08:00 AM - 12:00 PM,,ho3993561,FALSE,TRUE,,,,poll83310730
Vermillion County,Clinton Municipal,ocd-division/country:us/state:in/county:vermillion,Vermillion County IN,http://www.vermilliongov.us/circuitcourtclerk.html,(765) 492-5350,florinda.pruitt@vermillioncounty.in.gov,,259 Vine St,,Clinton,IN,47842,14:00:00 - 04:00,19:00:00 - 04:00,10/24/16,10/28/16,FALSE,,1348,"259 Vine St, Clinton, IN 47842",,02:00 PM - 07:00 PM,,ho8574463,FALSE,TRUE,,,,poll83723087
Vermillion County,Clinton Municipal,ocd-division/country:us/state:in/county:vermillion,Vermillion County IN,http://www.vermilliongov.us/circuitcourtclerk.html,(765) 492-5350,florinda.pruitt@vermillioncounty.in.gov,,259 Vine St,,Clinton,IN,47842,10:00:00 - 04:00,14:00:00 - 04:00,10/29/16,10/29/16,FALSE,,1349,"259 Vine St, Clinton, IN 47842",,10:00 AM - 02:00 PM,,ho8574463,FALSE,TRUE,,,,poll83723087
