office-name,ocd-division,phone,email,precinct,directions,name,address 1,address 2,city,state,zip,start_time,end_time
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,PHILLIPS-Hornor VII,,Spring Lake Baptist Assembly,504 Pleasant Run Rd,,Lonsdale,AR,72087,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,PHILLIPS-Hornor III,,Spring Lake Baptist Assembly,504 Pleasant Run Rd,,Lonsdale,AR,72087,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Cleburne I,,Barton Rural Fire Company,9269 HWY 85,,Barton,AR,72312,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Cleburne II,,Barton Rural Fire Company,9269 HWY 85,,Barton,AR,72312,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Spring Creek I,,Barton Rural Fire Company - Lexa Fire Station,345 Pine ST,,Lexa,AR,72355,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Spring Creek II,,Barton Rural Fire Company - Lexa Fire Station,345 Pine ST,,Lexa,AR,72355,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Spring Creek III,,Barton Rural Fire Company - Lexa Fire Station,345 Pine ST,,Lexa,AR,72355,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Spring Creek V,,Barton Rural Fire Company - Lexa Fire Station,345 Pine ST,,Lexa,AR,72355,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Bush,,Barton Rural Fire Company - Lexa Fire Station,345 Pine ST,,Lexa,AR,72355,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Lexa City,,Fuller Seed & Supply,11262 Highway 49,,Poplar Grove,AR,72374,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Spring Creek IV,,Fuller Seed & Supply,11262 Highway 49,,Poplar Grove,AR,72374,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,PHILLIPS-Marion,,Trenton Baptist Church,"4047 Highway 316 South, P.O. Box 515",,Marvell,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Marion I,,Trenton Baptist Church,"4047 Highway 316 South, P.O. Box 515",,Marvell,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,PHILLIPS-Upper Big Creek,,Trenton Baptist Church,"4047 Highway 316 South, P.O. Box 515",,Marvell,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Hickory Ridge Marvell 1,,Marvell Fire Station,100 Elm St,,Marvell,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Hickory Ridge Marvell I,,Marvell Fire Station,100 Elm St,,Marvell,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Hickory Ridge Marvell II,,Marvell Fire Station,100 Elm St,,Marvell,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Hickory Ridge Marvell III,,Marvell Fire Station,100 Elm St,,Marvell,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Hicksville,,Marvell Fire Station,100 Elm St,,Marvell,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,PHILLIPS-Lower Big Creek,,Mount Zion Baptist Church,,,Marvell,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,PHILLIPS-Cleveland,,Mount Zion Baptist Church,,,Marvell,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,PHILLIPS-Cypress,,Mount Zion Baptist Church,,,,AR,72366,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Lakeview City,,Lakeview City Hall,14 Skyles Ln,,Lakeview,AR,72642,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Searcy II,,Lakeview City Hall,14 Skyles Ln,,Lakeview,AR,72642,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Searcy III,,Lakeview City Hall,14 Skyles Ln,,Lakeview,AR,72642,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Elaine I,,Legion Hut Elaine,217 MAIN ST,,Elaine,AR,72333-8800,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Elaine II,,Legion Hut Elaine,217 MAIN ST,,Elaine,AR,72333-8800,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Tappan I,,Legion Hut Elaine,217 MAIN ST,,Elaine,AR,72333-8800,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Tappan II,,Legion Hut Elaine,217 MAIN ST,,Elaine,AR,72333-8800,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,Mooney,,Mellwood Grocery,32299 Highway 44,,Mellwood,AR,72367,07:30:00 - 06:00,19:30:00 - 06:00
Phillips County,ocd-division/country:us/state:ar/county:phillips,(870) 338-5505,phillipsclerk@arkansasclerks.com,PHILLIPS-Helena West Helena 1D,,Phillips County Clerk's Office,620 Cherry St,,Helena,AR,72342,07:30:00 - 06:01,19:30:00 - 06:01
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,080 - Piney Grove,,Mid-way Boyd Hall Fire Department,464 Hwy 29,,Lewisville,AR,71845,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,040 - Boyd Hill,,Mid-way Boyd Hall Fire Department,464 Hwy 29,,Lewisville,AR,71845,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,050 - Buckner City,,Buckner City Hall,121 S Bay St,,Buckner,AR,71827,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,120 - Buckner Out,,Buckner City Hall,121 S Bay St,,Buckner,AR,71827,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,060 - Center,,Buckner City Hall,121 S Bay St,,Buckner,AR,71827,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,100 - Walker Creek,,Walker Creek Fire Department,5809 Hwy 53,,Taylor,AR,71861,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,005 - Lewisville Ward 1,,Lafayette City Annex Building,110 E 4th St,,Lewisville,AR,71845,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,010 - Lewisville Ward 2,,Lafayette City Annex Building,110 E 4th St,,Lewisville,AR,71845,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,015 - Lewisville Ward 3,,Lafayette City Annex Building,110 E 4th St,,Lewisville,AR,71845,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,070 - Mars Hill,,Lafayette City Annex Building,110 E 4th St,,Lewisville,AR,71845,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,085 - Red River,,Lafayette City Annex Building,110 E 4th St,,Lewisville,AR,71845,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,105 - Lewisville Out,,Lafayette City Annex Building,110 E 4th St,,Lewisville,AR,71845,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,045 - Bradley City,,Bradley Community Center,412 Pullman St,,Bradley,AR,71826,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,055 - Canfield,,Bradley Community Center,412 Pullman St,,Bradley,AR,71826,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,065 - Gin City,,Bradley Community Center,412 Pullman St,,Bradley,AR,71826,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,095 - State Line,,Bradley Community Center,412 Pullman St,,Bradley,AR,71826,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,125 - Bradley Out,,Bradley Community Center,412 Pullman St,,Bradley,AR,71826,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,"020 - Stamps Ward 1, Prec 1",,Stamps City Complex,207 E Antigo St,,Stamps,AR,71860,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,"025 - Stamps Ward 1, Prec 2",,Stamps City Complex,207 E Antigo St,,Stamps,AR,71860,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,030 - Stamps Ward 2,,Stamps City Complex,207 E Antigo St,,Stamps,AR,71860,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,035 - Stamps Ward 3,,Stamps City Complex,207 E Antigo St,,Stamps,AR,71860,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,075 - Oak Grove,,Stamps City Complex,207 E Antigo St,,Stamps,AR,71860,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,090 - Sardis,,Stamps City Complex,207 E Antigo St,,Stamps,AR,71860,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,110 - Stamps W1 P2 Out,,Stamps City Complex,207 E Antigo St,,Stamps,AR,71860,07:30:00 - 06:00,19:30:00 - 06:00
Lafayette County,ocd-division/country:us/state:ar/county:lafayette,(870) 921-4633,lafayetteclerk@arkansasclerks.com,115 - Stamps W2 Out,,Stamps City Complex,207 E Antigo St,,Stamps,AR,71860,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,001 - Auburn,,Gould Lions Club,305 N Gould Ave,,Gould,AR,71643,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,018 - Gould,,Gould Lions Club,305 N Gould Ave,,Gould,AR,71643,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,019 -Gould City W1,,Gould Lions Club,305 N Gould Ave,,Gould,AR,71643,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,020 - Gould City W2,,Gould Lions Club,305 N Gould Ave,,Gould,AR,71643,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,021 - Gould City W3,,Gould Lions Club,305 N Gould Ave,,Gould,AR,71643,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,006 - Choctaw,,Grady Community Center,Highway 65,,Grady,AR,71644,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,007 - Kimbrough,,Grady Community Center,Highway 65,,Grady,AR,71644,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,022 - Grady City W1 & W2,,Grady Community Center,Highway 65,,Grady,AR,71644,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,004 - Cane Creek 1,,Star City Civic Center,201 Liberty St,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,005 - Cane Creek 2,,Star City Civic Center,201 Liberty St,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,026 - Cane Creek 3,,Star City Civic Center,201 Liberty St,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,023 - Star City W1,,Star City Civic Center,201 Liberty St,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,024 - Star City W2,,Star City Civic Center,201 Liberty St,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,025 - Star City W3,,Star City Civic Center,201 Liberty St,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,002 - Bar / Tarry,,Bright Star MB Church,Highway 425,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,015 - Spring 2,,Bright Star MB Church,Highway 425,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,003 - Bar / Yorktown,,Old Guy's Barbeque,67 Anderson Trail,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,013 - Smith,,SE Lincoln County,111 Maplewood,,Dumas,AR,71639,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,017 -Wells Bayou/FS,,SE Lincoln County,111 Maplewood,,Dumas,AR,71639,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,008 - Lone Pine / Garnett,,Garnett Fire Department,13847 St Hwy 54-E,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,009 - Lone Pine / Mt Home,,Mt Home Fire Station,24633 US Hwy 423S,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,010 - Mill Creek,,Cornerville Community Center,38821 St Hwy 11S,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,011 - Owen / Glendale,,Glendale Fire Station,"1219 St, Hwy 54W",,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,012 - Owen / Palmyra,,Palmyra Fire Station,3543 St Hwy 114W,,Star City,AR,71667,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,014 - Spring 1,,Griffith Springs Community Center,312 Arrowhead Rd,,Pine Bluff,AR,71603,07:30:00 - 06:00,19:30:00 - 06:00
Lincoln County,ocd-division/country:us/state:ar/county:lincoln,(870) 628-5114,lincolnclerk@arkansasclerks.com,017 -Wells Bayou/FS,,Wells Bayou Volunteer Fire Department,10475 St Hwy 293N,,Dumas,AR,71639,07:30:00 - 06:00,19:30:00 - 06:00
Howard County,ocd-division/country:us/state:ar/county:howard,(870) 845-7502,howardclerk@arkansasclerks.com,09 - Madison,,Masonic Lodge,409 Masey Ave,,Dierks,AR,71833,07:30:00 - 06:00,19:30:00 - 06:00
Howard County,ocd-division/country:us/state:ar/county:howard,(870) 845-7502,howardclerk@arkansasclerks.com,10 - Holly Creek,,Dierks Community Center,,,Dierks,AR,71833,07:30:00 - 06:00,19:30:00 - 06:00
Howard County,ocd-division/country:us/state:ar/county:howard,(870) 845-7502,howardclerk@arkansasclerks.com,11 - Holly Creek,,Dierks Community Center,,,Dierks,AR,71833,07:30:00 - 06:00,19:30:00 - 06:00
Howard County,ocd-division/country:us/state:ar/county:howard,(870) 845-7502,howardclerk@arkansasclerks.com,12 - Muddy Fork,,Municipal Court Room,426 N. MAIN,,NASHVILLE,AR,71852,07:30:00 - 06:00,19:30:00 - 06:00
Howard County,ocd-division/country:us/state:ar/county:howard,(870) 845-7502,howardclerk@arkansasclerks.com,13 - Muddy Fork,,Municipal Court Room,426 N. MAIN,,NASHVILLE,AR,71852,07:30:00 - 06:00,19:30:00 - 06:00
