office-name,official-title,ocd-division,homepage-url,phone,email,directions,precinct name,name,street,City,state,zip,start time,end time
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,9,,2500 Malcom Bridge Rd,Bogart,GA,30622,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,10,,2661 Hog Mtn Rd,Watkinsville,GA,30677,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,11,,2890 Old Farmington Rd,Watkinsville,GA,30677,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,12,,4651 Monroe Hwy,Statham,GA,30666,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,13,,4951 Macon Hwy,Bishop,GA,30621,07:00:00 - 05:00,19:00:00 - 05:00
Oglethorpe County,County Chief Registrar,ocd-division/country:us/state:ga/county:oglethorpe,http://www.onlineoglethorpe.com/Voters-Registration-v-30.html,(706) 743-8954,voterregistration@windstream.net,,BV,Sonlight Baptist Church,1134 Hargrove Lake Road,Colbert,GA,30628,07:00:00 - 05:00,19:00:00 - 05:00
Oglethorpe County,County Chief Registrar,ocd-division/country:us/state:ga/county:oglethorpe,http://www.onlineoglethorpe.com/Voters-Registration-v-30.html,(706) 743-8954,voterregistration@windstream.net,,CR,Bryan Park Clubhouse,41 Lakeshore Drive,Crawford,GA,30630,07:00:00 - 05:00,19:00:00 - 05:00
Oglethorpe County,County Chief Registrar,ocd-division/country:us/state:ga/county:oglethorpe,http://www.onlineoglethorpe.com/Voters-Registration-v-30.html,(706) 743-8954,voterregistration@windstream.net,,LX,Lexington Baptist Church Family Ministry Center,118 Platt Street,Lexington,GA,30648,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,01C,McClure Middle School,315 Bob Grogan Dr.,Dallas,GA,30132,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,02B,Northside Elementary School,2223 Cartersville Hwy.,Dallas,GA,30132,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,03C,Moses Middle School,1066 Old County Farm Rd.,Dallas,GA,30132,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,04C,Russom Elementary School,44 Russom Elementary School Ln.,Dallas,GA,30132,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,05B,Mt. Tabor Park,1550 East Paulding Dr.,Dallas,GA,30157,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,06B,Paulding County Administration Building,240 Constitution Blvd.,Dallas,GA,30132,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,07B,P. B. Ritch Middle School,60 Old Country Trail,Dallas,GA,30157,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,08B,Ragsdale Elementary School,528 Holly Springs Rd,Rockmart,GA,30153,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,09B,Paulding County High School,1297 Villa Rica Hwy.,Dallas,GA,30157,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,10B,Hiram High School,702 Ballentine Dr,Hiram,GA,30141,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,11C,Taylor Farm Park,1380 Pine Valley Rd,Powders Springs,GA,30073,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,12B,Austin Middle School,3490 Ridge Rd,Douglasville,GA,30134,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,13B,Nebo Elementary School,2843 Nebo Rd,Dallas,GA,30157,07:00:00 - 05:00,19:00:00 - 05:00
Paulding County,County Election Supervisor,ocd-division/country:us/state:ga/county:paulding,http://www.paulding.gov/index.aspx?NID=216,(770) 443-7503,dholden@paulding.gov,,14C,Scoggins Middle School,1663 Mulberry Rock Rd,Dallas,GA,30157,07:00:00 - 05:00,19:00:00 - 05:00
Peach County,County Election Supervisor,ocd-division/country:us/state:ga/county:peach,http://www.peachcounty.net/board-of-elections.cfm,(478) 825-3514,marsha-gosier@peachcounty.net,,F1,,1000 Tulip Drive,Fort Valley,GA,31030,07:00:00 - 05:00,19:00:00 - 05:00
Peach County,County Election Supervisor,ocd-division/country:us/state:ga/county:peach,http://www.peachcounty.net/board-of-elections.cfm,(478) 825-3514,marsha-gosier@peachcounty.net,,F2,Anna Lumpkin Auditorium,200 Spruce St,Fort Valley,GA,31030,07:00:00 - 05:00,19:00:00 - 05:00
Peach County,County Election Supervisor,ocd-division/country:us/state:ga/county:peach,http://www.peachcounty.net/board-of-elections.cfm,(478) 825-3514,marsha-gosier@peachcounty.net,,F3,,195 Willow Lake Rd,Fort Valley,GA,31030,07:00:00 - 05:00,19:00:00 - 05:00
Peach County,County Election Supervisor,ocd-division/country:us/state:ga/county:peach,http://www.peachcounty.net/board-of-elections.cfm,(478) 825-3514,marsha-gosier@peachcounty.net,,C1,,!0660 Miami Valley Road,Fort Valley,GA,31030,07:00:00 - 05:00,19:00:00 - 05:00
Peach County,County Election Supervisor,ocd-division/country:us/state:ga/county:peach,http://www.peachcounty.net/board-of-elections.cfm,(478) 825-3514,marsha-gosier@peachcounty.net,,P1,,6711 Peach Parkway,Fort Valley,GA,31030,07:00:00 - 05:00,19:00:00 - 05:00
Peach County,County Election Supervisor,ocd-division/country:us/state:ga/county:peach,http://www.peachcounty.net/board-of-elections.cfm,(478) 825-3514,marsha-gosier@peachcounty.net,,B1,,401 Main St,Byron,GA,31008,07:00:00 - 05:00,19:00:00 - 05:00
Peach County,County Election Supervisor,ocd-division/country:us/state:ga/county:peach,http://www.peachcounty.net/board-of-elections.cfm,(478) 825-3514,marsha-gosier@peachcounty.net,,B2,,401 Main St,Byron,GA,31008,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,1,Yellow Creek Fire Station,1075 Yellow Creek Rd.,Ball Ground,GA,30107,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,2,Hill City Elementary School,600 Hill Cir.,Jasper,GA,30143,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,3,Hinton Community Center,9261 Highway 53 W,Jasper,GA,30143,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,4,Jerusalem Community Center,2681 Jerusalem Church Rd.,Jasper,GA,30143,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,5,Ludville Community Center,30 Wildwood Ln.,Talking Rock,GA,30175,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,6,Nelson City Hall,1985 Kennesaw Ave.,Nelson,GA,30151,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,7,Talking Rock First Baptist Church,429 Old Blairsville Hwy,Talking Rock,GA,30175,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,8,Jasper City Hall,200 Burnt Mountain Rd.,Jasper,GA,30143,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,9,Tate Elementary School,5630 Highway 53 E,Tate,GA,30177,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,10,Fellowship Presbyterian Church,389 Bent Tree Dr.,Jasper,GA,30143,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,11,Jasper Middle School,339 W. Church St.,Jasper,GA,30143,07:00:00 - 05:00,19:00:00 - 05:00
Pickens County,County Election Supervisor,ocd-division/country:us/state:ga/county:pickens,,(706) 253-8781,jroberts@pickenscountyga.gov,,12,Pickens County Middle School,1802 Refuge Rd.,Jasper,GA,30143,07:00:00 - 05:00,19:00:00 - 05:00
Pierce County,County Election Supervisor,ocd-division/country:us/state:ga/county:pierce,,(912) 449-2028,leah.williamson@piercecountyga.gov,,1,,705 college ave,Blackshear,GA,31516,07:00:00 - 05:00,19:00:00 - 05:00
Pierce County,County Election Supervisor,ocd-division/country:us/state:ga/county:pierce,,(912) 449-2028,leah.williamson@piercecountyga.gov,,2,,705 college ave,Blackshear,GA,31516,07:00:00 - 05:00,19:00:00 - 05:00
Pierce County,County Election Supervisor,ocd-division/country:us/state:ga/county:pierce,,(912) 449-2028,leah.williamson@piercecountyga.gov,,03A,,705 college ave,Blackshear,GA,31516,07:00:00 - 05:00,19:00:00 - 05:00
Pierce County,County Election Supervisor,ocd-division/country:us/state:ga/county:pierce,,(912) 449-2028,leah.williamson@piercecountyga.gov,,04B,,705 college ave,Blackshear,GA,31516,07:00:00 - 05:00,19:00:00 - 05:00
Pierce County,County Election Supervisor,ocd-division/country:us/state:ga/county:pierce,,(912) 449-2028,leah.williamson@piercecountyga.gov,,04C,,705 college ave,Blackshear,GA,31516,07:00:00 - 05:00,19:00:00 - 05:00
Pierce County,County Election Supervisor,ocd-division/country:us/state:ga/county:pierce,,(912) 449-2028,leah.williamson@piercecountyga.gov,,04D,,705 college ave,Blackshear,GA,31516,07:00:00 - 05:00,19:00:00 - 05:00
Pierce County,County Election Supervisor,ocd-division/country:us/state:ga/county:pierce,,(912) 449-2028,leah.williamson@piercecountyga.gov,,04A,,3507 William St,Patterson,GA,31557,07:00:00 - 05:00,19:00:00 - 05:00
Pierce County,County Election Supervisor,ocd-division/country:us/state:ga/county:pierce,,(912) 449-2028,leah.williamson@piercecountyga.gov,,03B,,3507 William St,Patterson,GA,31557,07:00:00 - 05:00,19:00:00 - 05:00
Pike County,County Chief Registrar,ocd-division/country:us/state:ga/county:pike,http://www.pikecoga.com/#!registrar/c1tbv,(770) 567-2003,schamblin@pikecoga.com,,1,Concord City Hall,200 Main Street,Concord,GA,30206,07:00:00 - 05:00,19:00:00 - 05:00
Pike County,County Chief Registrar,ocd-division/country:us/state:ga/county:pike,http://www.pikecoga.com/#!registrar/c1tbv,(770) 567-2003,schamblin@pikecoga.com,,2,Fire Station 2,4042 Concord Rd.,Concord,GA,30206,07:00:00 - 05:00,19:00:00 - 05:00
Pike County,County Chief Registrar,ocd-division/country:us/state:ga/county:pike,http://www.pikecoga.com/#!registrar/c1tbv,(770) 567-2003,schamblin@pikecoga.com,,3,Meansville City Hall,104 Means St.,Meansville,GA,30256,07:00:00 - 05:00,19:00:00 - 05:00
Pike County,County Chief Registrar,ocd-division/country:us/state:ga/county:pike,http://www.pikecoga.com/#!registrar/c1tbv,(770) 567-2003,schamblin@pikecoga.com,,4,Molena City Hall,104 Springs St.,Molena,GA,30258,07:00:00 - 05:00,19:00:00 - 05:00
Pike County,County Chief Registrar,ocd-division/country:us/state:ga/county:pike,http://www.pikecoga.com/#!registrar/c1tbv,(770) 567-2003,schamblin@pikecoga.com,,5,Fire Station 8,1585 Gresham Rd.,Zebulon,GA,30295,07:00:00 - 05:00,19:00:00 - 05:00
Pike County,County Chief Registrar,ocd-division/country:us/state:ga/county:pike,http://www.pikecoga.com/#!registrar/c1tbv,(770) 567-2003,schamblin@pikecoga.com,,6,Fire Station 3,518 GA Hwy109,Molena,GA,30258,07:00:00 - 05:00,19:00:00 - 05:00
Pike County,County Chief Registrar,ocd-division/country:us/state:ga/county:pike,http://www.pikecoga.com/#!registrar/c1tbv,(770) 567-2003,schamblin@pikecoga.com,,7,Fire Station 6,4417 Williamson Zebulon Rd.,Williamson,GA,30292,07:00:00 - 05:00,19:00:00 - 05:00
Pike County,County Chief Registrar,ocd-division/country:us/state:ga/county:pike,http://www.pikecoga.com/#!registrar/c1tbv,(770) 567-2003,schamblin@pikecoga.com,,8,Courthouse,16001 Barnesville St.,Zebulon,GA,30295,07:00:00 - 05:00,19:00:00 - 05:00
Polk County,County Election Supervisor,ocd-division/country:us/state:ga/county:polk,http://www.polkgeorgia.org/CountyDepartments/BoardofElections/tabid/66210/Default.aspx,(770) 749-2103,lgeorge@polkga.org,,1,Aragon Municipal Complex,2814 Rome Hwy.,Aragon,GA,30104,07:00:00 - 05:00,19:00:00 - 05:00
Polk County,County Election Supervisor,ocd-division/country:us/state:ga/county:polk,http://www.polkgeorgia.org/CountyDepartments/BoardofElections/tabid/66210/Default.aspx,(770) 749-2103,lgeorge@polkga.org,,2,Pine Bower Baptist Church Gym,100 Pine Bower Rd.,Cedartown,GA,30125,07:00:00 - 05:00,19:00:00 - 05:00
Polk County,County Election Supervisor,ocd-division/country:us/state:ga/county:polk,http://www.polkgeorgia.org/CountyDepartments/BoardofElections/tabid/66210/Default.aspx,(770) 749-2103,lgeorge@polkga.org,,3,Bert Wood Youth & Athletic Complex,605 Lynton Drive,Cedartown,GA,30125,07:00:00 - 05:00,19:00:00 - 05:00
Polk County,County Election Supervisor,ocd-division/country:us/state:ga/county:polk,http://www.polkgeorgia.org/CountyDepartments/BoardofElections/tabid/66210/Default.aspx,(770) 749-2103,lgeorge@polkga.org,,4,Victory Baptist Church,15 Hendrix Rd.,Rockmart,GA,30153,07:00:00 - 05:00,19:00:00 - 05:00
Polk County,County Election Supervisor,ocd-division/country:us/state:ga/county:polk,http://www.polkgeorgia.org/CountyDepartments/BoardofElections/tabid/66210/Default.aspx,(770) 749-2103,lgeorge@polkga.org,,5,Cedar Lake Christian Center,1890 Rome Hwy.,Cedartown,GA,30125,07:00:00 - 05:00,19:00:00 - 05:00
Polk County,County Election Supervisor,ocd-division/country:us/state:ga/county:polk,http://www.polkgeorgia.org/CountyDepartments/BoardofElections/tabid/66210/Default.aspx,(770) 749-2103,lgeorge@polkga.org,,6,Nathan Dean Community Center,604 Goodyear Avenue,Rockmart,GA,30153,07:00:00 - 05:00,19:00:00 - 05:00
Polk County,County Election Supervisor,ocd-division/country:us/state:ga/county:polk,http://www.polkgeorgia.org/CountyDepartments/BoardofElections/tabid/66210/Default.aspx,(770) 749-2103,lgeorge@polkga.org,,7,Youngs Grove Baptist Church,2255 Antioch Rd.,Cedartown,GA,30125,07:00:00 - 05:00,19:00:00 - 05:00
Pulaski County,County Chief Registrar,ocd-division/country:us/state:ga/county:pulaski,,(478) 783-0828,frankie@gawebservices.com,,ANNEX,Courthouse Annex,45 S. Lumpkin St.,Hawkinsville,GA,31036,07:00:00 - 05:00,19:00:00 - 05:00
Putnam County,County Election Supervisor,ocd-division/country:us/state:ga/county:putnam,http://www.putnamber.com/,(706) 485-8683,berlaseter@gmail.com,,101,PUTNAM COUNTY ADMINISTRATION BUILDING,117 Putnam Drive,Eatonton,GA,31024,07:00:00 - 05:00,19:00:00 - 05:00
Putnam County,County Election Supervisor,ocd-division/country:us/state:ga/county:putnam,http://www.putnamber.com/,(706) 485-8683,berlaseter@gmail.com,,104,PUTNAM COUNTY MIDDLE SCHOOL,140 Sparta Highway,Eatonton,GA,31024,07:00:00 - 05:00,19:00:00 - 05:00
Putnam County,County Election Supervisor,ocd-division/country:us/state:ga/county:putnam,http://www.putnamber.com/,(706) 485-8683,berlaseter@gmail.com,,105,LAKE OCONEE LUTHERAN CHURCH,1089 Lake Oconee Parkway,Eatonton,GA,31024,07:00:00 - 05:00,19:00:00 - 05:00
Putnam County,County Election Supervisor,ocd-division/country:us/state:ga/county:putnam,http://www.putnamber.com/,(706) 485-8683,berlaseter@gmail.com,,106,CROOKED CREEK COMMUNITY ASSOCIATION BUILDING,160 Crooked Creek Drive SE,Eatonton,GA,31024,07:00:00 - 05:00,19:00:00 - 05:00
Putnam County,County Election Supervisor,ocd-division/country:us/state:ga/county:putnam,http://www.putnamber.com/,(706) 485-8683,berlaseter@gmail.com,,107,LAKESIDE BAPTIST CHURCH,1023 Milledgeville Highway,Milledgeville,GA,30161,07:00:00 - 05:00,19:00:00 - 05:00
